9.731039354043419243e-01,9.560034910409672682e-01,8.120834275636338306e-01,3.240704290262247378e-01,6.325276000432872303e-01,9.421770626460025388e-01
9.776162877184470246e-02,1.970595936842203522e-01,5.201319749137622850e-01,6.816204164185412084e-01,2.177308263428293089e-01,3.952350583537048156e-01
1.097309870427029266e-01,7.726204651782757615e-01,2.820399344687025689e-01,8.542300115097751778e-01,6.043776745539050088e-01,6.774564686420101456e-01
2.599588632758753626e-01,2.672839446436425237e-01,4.048001430131364375e-01,9.367990690456799996e-01,2.122753992690901981e-01,5.751840309956923747e-01
3.233926317243553394e-01,7.566035056794440106e-01,3.764945039520478653e-01,9.878542972060178062e-01,5.587556042731972594e-01,5.112147355435132656e-01
8.270570526160235802e-01,4.839108033139204457e-01,8.730751407069724523e-01,9.825340548532535134e-01,3.873458921259443910e-01,8.873681750568003235e-01
7.307162867178377263e-01,4.098144310432909609e-01,9.828351381281659194e-01,9.078095696025845207e-01,4.152895971361517113e-01,9.372381305510126825e-01
7.530602919187993072e-01,6.057498289635016020e-01,3.466866112120304266e-01,3.697517541126911222e-01,4.199381198584156150e-01,9.269711544576400009e-01
6.057621932005627929e-01,8.546827782284973640e-01,3.252196746147589246e-01,8.224621022416970240e-01,1.020410303836670474e-01,5.939738159454782673e-01
8.886940013118771464e-01,3.287346596432165757e-01,5.182118808399291954e-01,8.439523155900139351e-01,1.252662756157832402e-01,2.082657759386780660e-01
6.570634805763193587e-01,5.500588798832539705e-01,8.378014892784425571e-01,6.226957603967618882e-01,1.522692465941631323e-01,9.897945070226704667e-01
1.111512781802537486e-01,5.210865122610290889e-01,5.140936031321462485e-01,8.735168718050335679e-01,7.494285441737903453e-01,2.264387503523091760e-01
5.232993746738479057e-01,1.990615937012828740e-01,9.597171372008249657e-01,5.436338536918704500e-01,6.131235328670346929e-01,3.045154697731116133e-01
1.762166324508962767e-01,3.806637152801232160e-01,8.976919343131974927e-01,6.561002154162525191e-01,4.054632847741662105e-01,6.263884293921908597e-01
7.765320868771192764e-01,9.563277392741124094e-01,9.637833210499676673e-01,7.377685432075106187e-01,8.627293678881903238e-01,4.523723943493409005e-01
8.472122889203453910e-01,6.594325243535865688e-01,5.631461796837227141e-01,1.278352416658740387e-01,6.163234502386700786e-01,9.241174062663310984e-01
8.087691014595635997e-01,8.637046261350748155e-01,5.579005916155815870e-01,3.593645440694529514e-01,9.297213298717162955e-01,5.996152597576902554e-01
3.440634118021240750e-01,9.494935404061431994e-01,2.661525490328942589e-01,7.879826641785596664e-01,3.005982479333788038e-01,8.263822515815092418e-01
6.475625491269098033e-01,5.725152118048872918e-01,5.345336803756735033e-01,1.815619938252721333e-01,4.786040704171954929e-01,3.373368572647782448e-01
9.986516993920978580e-01,7.300549939683523837e-01,7.558818745646823656e-01,7.666207149395091180e-01,6.054513476819687323e-01,7.518673308709289405e-01
2.586052011697795305e-01,7.655144588064269895e-01,1.438464588399712418e-01,4.731055868089968364e-01,6.054108144959445825e-01,2.445189766846061763e-01
3.083462868121943923e-01,1.311065035874927898e-01,1.832712134400691362e-01,2.504508146629149112e-01,1.772346651021009800e-01,2.567516239383871857e-01
6.467003903070790427e-01,1.131482334343439089e-01,5.901481530515728657e-01,1.569575981889987093e-01,6.699114971683295394e-01,3.943964611765797823e-01
4.747581733560026218e-01,1.023078407251798438e-01,9.324941777559858647e-01,7.899109714894835266e-01,1.376128334073790371e-01,8.361414349506580690e-01
5.131423944167421425e-01,3.466813519325176451e-01,5.917496062244580468e-01,9.695584648616801804e-01,4.937138289041914652e-01,3.451480920605761726e-01
6.085487432082865578e-01,2.963389094175272742e-01,5.339129317697440813e-01,4.213364712839632320e-01,4.541099066565019715e-01,7.484009332856678132e-01
1.957969780777418511e-01,5.954088816331086775e-01,3.192117393954622129e-01,3.909731448900899964e-01,6.002583956665797915e-01,6.255800185786108969e-01
4.794818484081620480e-01,9.445584114160822109e-01,2.178994367826080913e-01,2.224087144586232856e-01,5.187028214751521205e-01,4.084578876763056421e-01
5.066216420928852937e-01,6.966148739524227196e-01,8.275326672375580284e-01,1.806198705143440275e-01,9.557821773678923938e-01,8.542406749231569174e-01
3.579097981342992951e-01,7.835202827167762063e-01,2.424225269710452990e-01,9.041806027930209266e-01,6.836572188743429423e-01,8.436461927357166157e-01
4.831434381161817115e-01,8.512612565395708542e-01,5.486126420395854852e-01,7.772514080970922556e-01,1.032790233027162247e-01,3.016061431932596237e-01
6.326900637880504830e-01,6.678487256993457244e-01,1.912917716796130041e-01,3.160656918336930410e-01,7.592041544448479007e-01,3.501643824150353357e-01
7.142099185587263976e-01,5.666394941040030497e-01,8.569458043086246590e-01,6.510817246623179511e-01,5.982384054632511328e-01,3.608144882992692648e-01
2.788990914430894974e-01,1.831837364306758420e-01,8.152863064872372112e-01,4.327586725162671510e-01,4.860634143453370637e-01,9.359303959576882326e-01
2.858552439399065781e-01,6.722286499623112421e-01,4.342048586114138353e-01,1.071010936605074765e-01,7.169163578482377064e-01,1.578440718584326885e-01
7.022257111899031790e-01,5.102631279599549874e-01,6.563589925407132819e-01,6.721606676937721403e-01,6.751206859831077045e-01,5.556646634118961314e-01
8.852995605449059946e-01,8.979767400496335705e-01,7.914927216870742965e-01,9.677654962382897796e-01,7.103131219492557769e-01,7.987440038070545700e-01
3.574958174620133655e-01,1.497912720108807993e-01,5.175925352068672103e-01,1.078461497581871265e-01,7.849090978734000190e-01,4.704907493494986381e-01
4.185878443175866659e-01,1.564147931986573925e-01,9.654402784932106796e-01,5.524615968578553415e-01,6.507949901785113900e-01,9.239956722105612252e-01
8.706467660807384323e-01,4.704708861147582355e-01,5.671821232363400966e-01,2.282136718515167806e-01,9.651333120923843989e-01,9.204703086260532796e-01
6.425763794583694288e-01,3.697431093660591972e-01,9.148355472479343664e-01,2.878784420381650389e-01,1.046557627327906470e-01,5.268112473510566662e-01
8.291933688554933291e-01,1.129271576863073584e-01,7.233900563327242406e-01,6.327486452323627386e-01,1.864545708332869534e-01,3.615705206449428277e-01
8.502763532080503950e-01,6.904712877497333201e-01,4.490759976249694141e-01,2.272930027134973108e-01,5.614079893366483720e-01,6.900654028570317733e-01
1.597110490218602852e-01,2.902658111214258541e-01,3.522763072727043698e-01,5.832745112171484614e-01,9.269141810362016010e-01,6.990345812208436094e-01
1.066839195488604036e-01,7.935645855697203155e-01,1.457101607989453873e-01,8.701492351300966765e-01,4.814503649566858612e-01,9.152018706499085443e-01
6.226923481835372476e-01,4.211649108779146888e-01,6.622103648932681219e-01,1.770639229620245003e-01,1.018600690158873862e-01,2.865284031723120406e-01
8.682557851705737795e-01,4.901074429009321110e-01,8.477186341479252540e-01,3.638683843211199531e-01,7.304592330085083463e-01,1.670236604404715663e-01
9.486096243225146107e-01,8.484217345762061768e-01,2.390920722126466669e-01,2.729698053331434116e-01,1.146687972047240323e-01,9.870341137450712177e-01
8.856415988994532640e-01,3.232592891740485586e-01,6.539662216809781770e-01,8.593476831179654996e-01,8.218412364687039950e-01,3.140451023643970330e-01
5.801852985675661767e-01,6.402727023280424534e-01,2.441692498311034687e-01,2.207868846669416296e-01,2.292474567870160518e-01,9.970951426213409130e-01
7.417661379074245165e-01,7.759530736235777937e-01,2.467644512943742152e-01,1.025391941032971488e-01,6.709711500673916085e-01,1.222362895546740824e-01
8.976391908661928154e-01,6.122007997896461440e-01,1.804796846965983637e-01,3.645223823207522362e-01,1.727208039246803384e-01,7.516135906239673758e-01
7.100884676423124819e-01,6.084507909911288648e-01,6.755494726230205638e-01,5.807957818412057271e-01,1.134842215745852229e-01,7.768955712501136590e-01
3.030803380587782092e-01,9.528916700823196750e-01,2.422078229938461891e-01,4.325705114576758881e-01,4.538271270794019263e-01,1.449801089002281385e-01
2.324473386677272102e-01,9.623607285622494123e-01,9.826290235335473078e-01,9.875315460837487125e-01,3.377508008092948155e-01,3.031091119255625022e-01
5.082047682582427894e-01,7.542059910092121511e-01,2.518732644097003148e-01,9.025319816631206526e-01,4.380919736002988341e-01,7.852444177268542713e-01
1.334714147030291731e-01,9.684917120044662653e-01,5.976557904375999764e-01,8.814527793880093665e-01,6.687668448298365043e-01,8.970319145121845583e-01
6.777630220469355038e-01,7.122275068537289311e-01,4.976799620778176170e-01,3.965305939327609663e-01,7.990691778555312208e-01,2.744020201716722007e-01
9.485695132005775854e-01,9.652539793920321687e-01,9.550950465320481308e-01,3.895118077896738695e-01,1.757413051354281275e-01,1.960276761742136553e-01
7.143901669824701539e-01,3.937292258186371741e-01,1.038769245708625888e-01,3.149386867179125860e-01,9.147774176388079326e-01,4.751369618347897616e-01
2.401397810211928774e-01,7.410053397677285325e-01,8.849124839864120906e-01,9.150540347384574780e-01,3.777376265584342363e-01,4.471674024906192035e-01
5.641153369313459676e-01,2.370683748109241873e-01,1.151691868018400455e-01,2.210080410954215480e-01,8.958463028260441607e-01,2.857787130658186459e-01
1.098837908175452904e-01,1.590489616594845668e-01,1.205152043370099901e-01,2.287816566699614751e-01,5.420996186893614066e-01,9.705789434490743606e-01
6.143856558219756847e-01,6.284068283830914758e-01,4.952800361100400117e-01,5.717972131292998750e-01,5.857410505314776250e-01,5.350412370331458778e-01
5.680735671797968456e-01,7.861643821695576406e-01,8.397114182077447531e-01,1.669014556104689018e-01,1.806412058341423654e-01,7.043121112868027112e-01
4.701347055452274604e-01,3.628370856320546345e-01,4.032021670472051289e-01,6.408108817547548686e-01,7.344263229247175451e-01,7.770062100603604138e-01
2.033764632734681721e-01,3.467296084104721232e-01,3.407166213520549380e-01,4.056125614593513729e-01,8.110058006930884744e-01,3.641420203099061115e-01
1.439258147586352232e-01,4.923695430835977049e-01,8.166119714684578756e-01,4.172430239369885885e-01,6.333033482754415466e-01,3.834591957469640766e-01
6.298228351254862023e-01,6.131094825644988200e-01,6.543095403502747764e-01,7.706786849095017544e-01,2.510701966456070910e-01,2.271560337719870093e-01
1.681529543264044246e-01,2.106415614679469084e-01,4.613596338976249100e-01,9.112807632878436870e-01,8.021557276584525553e-01,3.415267505312276630e-01
3.759044938245623690e-01,7.386829625486859285e-01,5.956614981844513546e-01,1.292954410688601230e-01,9.215608484299828707e-01,6.327514402236010804e-01
3.219149807184462087e-01,7.687177088879300069e-01,8.948354838944398981e-01,4.842660808167143505e-01,9.188696994550793473e-01,8.879030072891870295e-01
5.057074779534308506e-01,3.621907918346857769e-01,9.205228370248486058e-01,8.271034072323945052e-01,1.125058185568560132e-01,7.000075165780991204e-01
7.021599734898240630e-01,7.323807094406268314e-01,2.022830816015484812e-01,6.224992885391587016e-01,7.268089575174525585e-01,9.901236782769958777e-01
9.593779247350991968e-01,5.919195586991812252e-01,3.776526692973941612e-01,3.647366253206061892e-01,1.392970919232962845e-01,7.910606175695158448e-01
5.790923224016615301e-01,3.361502177025740834e-01,1.540331949088266650e-01,3.088453477761095023e-01,5.774228810738333273e-01,8.291690132804294677e-01
5.598011574354747610e-01,7.993348890607862023e-01,9.805869915516899349e-01,2.813009429272096407e-01,2.427159514860494915e-01,8.427746760474198462e-01
9.798690657175944674e-01,6.499766852612302026e-01,6.343304369931046516e-01,9.867748980115137458e-01,7.525545749960296238e-01,6.430482564676200941e-01
2.661086215223669171e-01,2.567162229045298338e-01,6.861408422853176869e-01,7.501405218785949236e-01,2.006835454591256729e-01,1.329827700117543754e-01
8.078715517129021473e-01,7.882482175242132572e-01,6.328410916602936753e-01,4.546068546850642322e-01,3.528450649641072245e-01,8.230772104067821671e-01
4.135266852868213494e-01,2.498115023669417178e-01,3.575536342572590565e-01,2.346196201548514382e-01,9.926949890294015644e-01,8.404705682548464507e-01
9.895839612825533260e-01,5.576511353759279199e-01,8.247461983627139004e-01,3.903961019833988022e-01,3.901765833723699339e-01,5.343364786899703622e-01
3.975256997901785994e-01,6.424507974382733799e-01,1.957439267772585201e-01,3.322288827327388172e-01,6.705709161745908586e-01,6.019333182565406171e-01
1.676341373461658346e-01,3.553533369467400393e-01,9.782973028739797572e-01,9.589727141665546073e-01,3.049460787204135159e-01,5.797305976990790866e-01
6.616276173455738485e-01,9.147105264423196491e-01,9.005509898607521047e-01,8.651054992690505596e-01,9.765295005332301770e-01,1.204760820428596724e-01
4.040018314366621288e-01,1.206550248968716321e-01,3.959669793671602989e-01,5.600833134213546449e-01,3.177331796010949283e-01,1.992443414579835870e-01
2.492185997192568614e-01,9.984210122597407810e-01,7.610217773575760347e-01,8.467755193716242079e-01,9.207833441025138344e-01,5.833806212827302717e-01
9.617285006024679506e-01,6.643153128355404613e-01,8.611361704904189063e-01,8.164355389049183787e-01,2.891896156451352340e-01,8.090184118050511852e-01
8.982796628170300890e-01,3.214788444760532382e-01,8.637418771150896513e-01,5.166095159035022366e-01,9.696763062411413170e-01,4.882259285853779995e-01
1.709067197450494235e-01,2.399173531827306083e-01,1.191298543058186832e-01,5.883819752720741425e-01,9.507653331276870734e-01,2.625036041313985602e-01
8.875112278766299490e-01,2.839602235939713282e-01,9.591461002737529107e-01,1.404895167829164904e-01,1.355973606629380657e-01,7.321861331237879966e-01
2.511031145799052511e-01,7.180334676077089195e-01,8.389326758042033871e-01,7.348332505165996453e-01,7.321460487166366882e-01,2.040764515155850112e-01
2.414608871143810176e-01,9.545919404498591776e-01,7.039103485447253394e-01,7.862188038666015899e-01,9.130938823089729262e-01,2.434460783423983143e-01
8.286495985224721084e-01,1.254221077078152835e-01,8.494059417747226171e-01,8.124526073707066809e-01,9.601449972752245099e-01,1.571823826377580224e-01
1.906789058062269837e-01,3.679591063841664567e-01,9.820520810576345294e-01,2.096464487691913348e-01,6.223335922208794724e-01,5.278609571933788880e-01
2.516165129450783078e-01,1.422860225974329762e-01,2.469443946002927992e-01,3.877216142845906766e-01,7.109925317547132195e-01,8.142866711047725969e-01
6.509111367118161073e-01,2.434559260908817357e-01,7.038895786099401697e-01,7.326566882182158347e-01,9.235738658032708326e-01,3.253843985557281493e-01
7.106181833195978070e-01,9.856547253536016573e-01,4.973439778882537410e-01,7.850902091487035328e-01,2.055131863022479355e-01,7.011054052592265995e-01
2.200165105746801353e-01,7.684925285299405440e-01,5.502879249079353219e-01,5.877725267154535471e-01,8.922958443930859573e-01,6.688576555093156406e-01
4.739295097428231074e-01,4.971328915991713449e-01,5.905197220527094171e-01,6.946435206686955022e-01,1.700342550472883352e-01,7.337356637034596618e-01
5.102888491810257943e-01,1.588289715838223370e-01,4.603413509389376324e-01,9.823902324553770438e-01,2.280655608679640067e-01,2.194387531781605005e-01
4.722836967964542665e-01,9.281248334281418932e-01,7.661805704317408150e-01,2.109595662366922919e-01,7.463607021629923288e-01,5.908600744590664089e-01
8.034597657226828504e-01,8.912151524274679604e-01,5.719688373597784370e-01,2.965269573027388694e-01,1.479839268255466189e-01,9.756258602403218294e-01
8.345378231875409947e-01,9.947552991230702579e-01,8.653759186776355250e-01,2.005144536815590683e-01,9.210801052816909307e-01,2.141404140700013115e-01
4.216931893158866185e-01,4.654235715487860525e-01,1.168367473968152936e-01,2.021774583442164375e-01,9.213228124104472228e-01,9.191092439405815773e-01
8.734069306297284063e-01,2.286816210711023478e-01,3.747100753477389801e-01,3.372612173537828939e-01,6.809082371071437656e-01,8.528592625177845443e-01
9.426221317990960413e-01,4.047726335231782713e-01,4.288426960376509056e-01,8.113395074169774679e-01,5.320437540955019751e-01,8.904802544193233249e-01
4.874212540503781166e-01,9.815366384461462479e-01,5.820354560601282978e-01,7.384141649255664408e-01,4.378870734125744346e-01,6.091096682817968011e-01
9.478338718253483952e-01,2.430068790406451351e-01,9.798157529812990818e-01,6.026973805460906775e-01,8.645024694677886368e-01,6.090871104383143164e-01
5.915574378663763788e-01,9.273143928417602044e-01,4.321898637611382710e-01,4.370951485668204128e-01,8.921576985720043318e-01,8.446440451357439816e-01
3.981071107876626991e-01,3.510912908241919372e-01,2.112646623353280351e-01,6.045739179091503823e-01,5.513856781983482724e-01,5.679989482142016044e-01
8.327607177199801702e-01,7.948708549603800133e-01,6.125634009130082047e-01,1.959354149462665673e-01,4.725323325610337744e-01,6.052200065096992043e-01
5.535244307682247733e-01,9.138035913093530693e-01,8.574239654164881319e-01,1.944946605467175460e-01,9.846208032974836932e-01,4.447584615685558074e-01
8.932464046637995647e-01,4.697851044808304954e-01,3.644103811414634575e-01,7.382091296426974703e-01,5.225272515846215438e-01,7.439565439646046441e-01
2.466461763144147390e-01,7.211740398361587978e-01,7.904231534204539944e-01,3.578753557586715761e-01,8.890970523863944708e-01,8.214432495753910546e-01
7.007115960088907691e-01,2.410314738557474135e-01,9.873308268569654933e-01,8.472013414914767448e-01,5.528480170938765426e-01,9.686318483098009802e-01
3.939763452205114480e-01,8.852142765098388599e-01,4.423758576150072508e-01,6.323814236271050326e-01,1.727537521106392027e-01,3.092684535018154213e-01
3.475276948994761583e-01,8.925626933437902366e-01,8.570239210444547950e-01,9.491486976041743073e-01,6.341357593144192339e-01,8.524747674021135868e-01
7.593503961480174702e-01,7.209677543502258645e-01,2.009539303809785293e-01,7.092459170847250638e-01,1.498920275621017928e-01,5.660194494000911902e-01
1.093099547511794251e-01,2.467092627724276344e-01,7.169063440347167582e-01,3.207332133157402287e-01,1.728955599926896292e-01,4.275540498730617256e-01
8.341917184950724540e-01,9.480098283838711559e-01,2.931340342102159990e-01,3.691688608368193791e-01,4.319494430717195077e-01,9.338996896883743348e-01
7.218110275927185349e-01,1.810009040308820927e-01,9.666716920239717403e-01,3.537411970417210783e-01,5.015865289165061247e-01,9.853584056017191672e-01
4.830486880331157362e-01,6.988179389166280231e-01,7.714219691872411522e-01,8.857535614515588129e-01,5.052072958147693083e-01,1.844255887036525265e-01
4.065702565536049584e-01,6.222674512809449610e-01,7.630406407746026520e-01,6.903049324667193121e-01,6.448505139260307661e-01,3.929424617502125239e-01
4.134190142010971125e-01,8.063018298488718871e-01,6.384729995495166399e-01,6.179257816362606626e-01,6.340807092083164953e-01,7.827045001501752308e-01
9.565165199648845151e-01,3.762289746482466168e-01,9.897401743793770024e-01,4.735247179149504326e-01,9.921921107736128009e-01,2.506205144879916080e-01
9.018028390942746109e-01,3.806193455754043331e-01,7.527043953349757954e-01,8.483355035912636399e-01,2.564296335818318506e-01,2.352651035208497554e-01
2.854901698998815740e-01,7.399104933120256300e-01,9.797058762195706150e-01,4.678378764203241502e-01,1.880278935874347690e-01,5.463191662580242358e-01
2.017094453095161499e-01,2.731947578289176115e-01,4.407767610679032000e-01,3.630323004717933566e-01,8.417900923877457142e-01,9.064241739098188866e-01
8.948608181918588089e-01,9.294382276393029496e-01,2.858593624780476627e-01,4.128848120236228714e-01,7.306147594093702624e-01,3.369974248699810770e-01
3.287981015756144543e-01,3.332205607593298202e-01,6.523875397997722647e-01,5.121234966254770704e-01,8.337617673761463788e-01,7.659600136465183340e-01
3.595546037724232091e-01,4.268814133758499496e-01,7.084505899539119689e-01,4.057202274489761229e-01,6.913806942518979648e-01,9.597923372952114063e-01
5.326872546169306721e-01,7.639525024552692445e-01,5.682751444346392233e-01,7.050109876069947656e-01,8.220225422511471258e-01,7.965443627547973415e-01
2.178725799189503987e-01,1.078298984035764990e-01,6.931127777590555539e-01,7.529627423649946083e-01,3.086479472503713128e-01,9.661166286700352268e-01
7.819649513966939747e-01,5.604112356338492029e-01,1.878279071572449554e-01,6.409093081867615060e-01,2.082097278097622406e-01,7.175011102154350562e-01
4.788567120724372406e-01,6.570807201305746137e-01,9.908961579217757665e-01,3.815316425212121332e-01,7.573740761051799275e-01,6.574790110157326950e-01
8.691504712906366059e-01,9.911511913472755841e-01,9.126487111656678142e-01,1.777631380467675493e-01,6.477534385469196909e-01,3.752694207682896743e-01
9.418612678448053943e-01,4.296403575802418828e-01,7.218444648263514507e-01,3.709539475061303104e-01,5.401644127273369511e-01,7.612310323016783231e-01
9.851992172038155360e-01,9.471891793255418079e-01,7.221980696469946226e-01,1.456595088565176277e-01,2.011630237002287880e-01,9.345637191697150348e-01
4.722208113992558687e-01,6.493257144570173667e-01,8.729720152521835974e-01,8.820814586227785359e-01,4.482755597536570158e-01,6.301935598447936382e-01
7.191679808203936819e-01,4.970090630022682143e-01,6.053553973613464700e-01,5.867189393388057006e-01,8.083021220792860895e-01,8.240626872362131206e-01
9.392067936546681928e-01,9.481039585330216513e-01,9.497604975919068382e-01,1.137876910430514893e-01,2.816876009560155825e-01,5.514749648480188338e-01
1.678695302246933918e-01,9.976876637986451524e-01,8.791195712081500968e-01,1.441522786574182258e-01,8.982411657070477062e-01,3.919224244068952867e-01
9.704447161721909687e-01,3.982107420504096273e-01,3.021589530636410448e-01,3.591038761661188294e-01,6.278533915528397014e-01,6.010684131244420358e-01
5.784782479305020653e-01,1.599909537236906543e-01,7.400272986227471872e-01,3.830914510361606018e-01,5.791562893182140570e-01,6.940100710035016496e-01
8.563969645435415279e-01,3.775041017649643504e-01,5.311514133903523227e-01,6.828893341531862005e-01,6.513248124330589528e-01,8.460684339406671084e-01
3.500671815917725804e-01,1.590405341865104849e-01,3.432284995778261405e-01,9.284156704521683290e-01,5.626449726657047901e-01,2.198003178734305729e-01
9.442736040858156210e-01,1.164077037476419635e-01,4.561865709551118364e-01,4.102982329967875819e-01,8.584138835233026121e-01,3.977397345792613170e-01
6.437132314414337753e-01,5.109934068811043950e-01,3.495579666040949385e-01,9.954113101088085669e-01,4.814725507847035790e-01,4.320646754848843085e-01
6.546864812884505280e-01,3.836172350676215204e-01,5.546563617688013981e-01,5.210575355117217367e-01,7.140333000568093169e-01,5.138757814726113704e-01
3.403756328687032595e-01,9.279026808371279023e-01,3.284236716093973940e-01,7.624565494626848183e-01,1.842806366076376323e-01,5.235265070831618406e-01
6.139599260432205829e-01,4.966832921087190322e-01,8.783610173819047517e-01,7.384996808487996889e-01,8.851004531004449394e-01,7.972270704681241327e-01
2.574505527447195075e-01,8.453472798997767601e-01,4.448678010707539099e-01,1.614891069086877573e-01,2.177627133257810932e-01,9.979481522531169491e-01
2.501263239802984373e-01,3.946706138383546669e-01,2.770641308394260482e-01,6.751243411745229128e-01,3.128308381984706288e-01,3.389660420555349885e-01
9.827056492328836157e-01,3.898921099369812016e-01,8.878661557276227301e-01,9.347965335911725404e-01,1.142871232482981642e-01,9.156755597204480068e-01
6.598673953243840984e-01,1.927495781525757346e-01,7.864117815905691256e-01,3.295236451211198681e-01,1.275753931949450970e-01,8.090046189630907270e-01
6.731568600750386100e-01,1.729842689405470535e-01,1.422968015069457914e-01,6.889617797761139473e-01,2.047098489635127139e-01,7.616748868714682263e-01
