4.199589677475839555e-01,8.843508256025823799e-01,2.327132448984783331e-01,4.675873581592969730e-01,1.525977182826011302e-01,2.609154600333092322e-01,6.445545110118290344e-01,6.505618752945101502e-01,9.817290593868194248e-01,1.342831177323279834e-01,9.786413870673519311e-01,9.531385034608944595e-01,4.448764998299030160e-01,2.352686384845825707e-01,8.037978778801432300e-01,4.677353801724657423e-01,3.611924814419546492e-01,6.470087094731417077e-01,9.689210650437976025e-01,5.204934338284875617e-01,3.624619371808808777e-01,2.961923939340865286e-01
7.126190522835897934e-01,3.091290327246114522e-01,2.241408559534582567e-01,8.060092948023863668e-01,4.505292024341999157e-01,7.025610709440485158e-01,4.596163505366288038e-01,2.043287665334581893e-01,3.332255417441616352e-01,6.015368182917988360e-01,8.460384351124647928e-01,5.136921191006710297e-01,4.369761696419082186e-01,1.548867728207437566e-01,5.628055149831013848e-01,8.232408600945912980e-01,1.543299543413765573e-01,8.607971921557387995e-01,9.346520782275183903e-01,7.848847462855725876e-01,3.918197852358482614e-01,8.121751709347598824e-01
7.346110792914207765e-01,2.368075673589274122e-01,8.027687759463282280e-01,4.032682502941514202e-01,5.299892863404163101e-01,4.194423303852133356e-01,1.344782935678030256e-01,8.756939532723384545e-01,8.440364784555387523e-01,2.110266951977907424e-01,6.312373962650565939e-01,8.437415525017962770e-01,8.052289644973482652e-01,8.598683083262959048e-01,4.460264592125832150e-01,9.093279460555749871e-01,7.979427577841177177e-01,2.479198224996018163e-01,8.230698900310807753e-01,4.468999032623527379e-01,1.241991535425364251e-01,3.058578467964361836e-01
9.494601269416751421e-01,2.300281435602217206e-01,6.117430016465945641e-01,5.478783804876420360e-01,3.628596077369196649e-01,2.356740352588937160e-01,9.424920873295150603e-01,5.557994250023479132e-01,3.137245284196097939e-01,5.798440849196255797e-01,1.288952599518705111e-01,3.452827431835411853e-01,6.158081602141559641e-01,8.218296604232516733e-01,6.326875138371998997e-01,7.495710094567037407e-01,1.787425798285249556e-01,9.457445717656685069e-01,3.153534757535428890e-01,9.158134264736986774e-01,4.840757933516869338e-01,3.068517530053327946e-01
9.977045906336232117e-02,2.107779626155684427e-01,8.698829476642183645e-01,4.373123370708185131e-01,6.043134856970427959e-01,9.695422330995427940e-01,6.730695554719683393e-01,7.124822751880500737e-01,4.558790789031205160e-01,2.870953841648221094e-01,8.721411666041376520e-01,6.349221232202644227e-01,7.349292181582054440e-01,8.582802493968165747e-01,8.731967315321512713e-01,2.131097147930610392e-01,1.312346764543196043e-01,2.929215144941233473e-01,9.717889125428730290e-01,8.568585427368626828e-01,5.703336797010424286e-01,4.955723141234893991e-01
6.207353637081514108e-01,2.544083673724527039e-01,9.121576762409605577e-01,5.372463358549406376e-01,6.819153759226238565e-01,2.738918219955606692e-01,1.448613617536517739e-01,2.654077262263488945e-01,2.807434435950538765e-01,9.070784989524680597e-01,1.205773878777392227e-01,3.513364502554910951e-01,9.896114920756385880e-01,2.040038463470525421e-01,1.790647335040703447e-01,9.250296210228942106e-01,7.556581619756022050e-01,2.965902814756674610e-01,7.314953810637895293e-01,1.169187985513258921e-01,3.414205635276628126e-01,2.310431560724318656e-01
4.253828818248738264e-01,2.107604830916635363e-01,5.650263341028295416e-01,4.273658279337773092e-01,9.373741552521478448e-01,8.406839470920445256e-01,8.469494938498576264e-01,3.849196034789985621e-01,3.156562515565655147e-01,2.738156378945969527e-01,9.475829169676950325e-01,6.191694321309810789e-01,8.004703563505868313e-01,2.606567231502443516e-01,6.879388015172214210e-01,6.565776540448592380e-01,1.798956642062990718e-01,6.688276989629379221e-01,9.548908724461402375e-01,9.681733537079542096e-01,8.813869938050338249e-01,2.853781938657149464e-01
7.376548449407092090e-01,2.923101821308788373e-01,4.379100611793146913e-01,9.618922010447709114e-01,8.160767953140908304e-01,5.014555063669883239e-01,9.170820082793588179e-01,3.161702973266062311e-01,6.629022765208271162e-01,5.397978722732582613e-01,5.902692333801919933e-01,2.272286518019545343e-01,4.298177726240807739e-01,1.406123815281673795e-01,3.199970113376475744e-01,9.503583966598263544e-01,6.855997774854017957e-01,4.830535737031180776e-01,2.523457584476427873e-01,3.787218316918410932e-01,9.461518571608447115e-01,1.738285154921607734e-01
8.177756368502910878e-01,5.766855800284677036e-01,2.590151319901148885e-01,3.475417069799096592e-01,2.539339947884036719e-01,1.307711396788396319e-01,1.420294827671808036e-01,7.296048023359564816e-01,4.213628234562225572e-01,6.963151892743617566e-01,3.664060170743793088e-01,3.629050103197715704e-01,4.505807036399763765e-01,5.286905947859291688e-01,9.162960935156083675e-01,8.408431914393275086e-01,9.186991942826873148e-01,6.336709931715216459e-01,5.746237168109042948e-01,7.712793844429063350e-01,5.511473283905918841e-01,7.552581880268088854e-01
8.932615295699805058e-01,6.311378337977822106e-01,9.146344903173766472e-01,5.745918616326921580e-01,3.185840426842385664e-01,4.028183308542984120e-01,6.515389272225997619e-01,2.298053100412471295e-01,8.821520296667771932e-01,2.790588120790511995e-01,6.763112127098960258e-01,5.156272490959019628e-01,7.445661470242580515e-01,1.375192663473273069e-01,3.261629809865251306e-01,3.308349608093513194e-01,9.630557534254926555e-01,9.485180976438407630e-01,1.552553742380503865e-01,3.206662018677974846e-01,5.679349282705483670e-01,7.308976227586426733e-01
7.904792109768176145e-01,3.299533013458872954e-01,9.453739748999632209e-01,6.398706742780326806e-01,3.903814972144343809e-01,2.546001876966939026e-01,3.087389058549823151e-01,1.995794159266593704e-01,9.430064799138205833e-01,3.193948449919015165e-01,7.643714463701655193e-01,7.307639627347710665e-01,6.890451502893852886e-01,9.247122853614767601e-01,2.953672881563705332e-01,6.111648263206451714e-01,3.396631230213389419e-01,8.163007404557492963e-01,7.521566481948490646e-01,3.093866920138824694e-01,1.387355730954655808e-01,3.023177586055608157e-01
8.332226225512987527e-01,6.973479339227024454e-01,2.871689923574394232e-01,6.674958817888453355e-01,9.567270702165183716e-01,7.935110674578643719e-01,6.265912331526962697e-01,9.572618477723622288e-01,1.194406328949321056e-01,3.796905606562310243e-01,7.078916177405074617e-01,9.877867488796656659e-01,4.738428653957871828e-01,6.087613355783708657e-01,4.598473048219287596e-01,1.756977635995472242e-01,3.667718649471943260e-01,6.308355841874100367e-01,2.849901407967853073e-01,4.215176379965165920e-01,6.309831587194529856e-01,7.605256192894231937e-01
3.286162191934022814e-01,8.009381237435327927e-01,5.854640123337156998e-01,9.769857499868069839e-01,3.836026491138870842e-01,5.349309967586224346e-01,9.509274169889280204e-01,5.484894794770074355e-01,8.910727110297256282e-01,6.641114668492473783e-01,7.820861793256687067e-01,1.531243625375805772e-01,1.496049024525823168e-01,7.953828072248694259e-01,5.745322100709169266e-01,3.838854238110460670e-01,9.848452828518565738e-01,9.019729119515300653e-01,5.656330695167353095e-01,3.753148108671515715e-01,3.893010521619591491e-01,8.307270231828844942e-01
4.931745487520090010e-01,3.503326955100076745e-01,7.532279439601305970e-01,3.917219096484109708e-01,9.443479249581525625e-01,3.612633604801214204e-01,2.948398621065460579e-01,4.903133384078885992e-01,6.247757005620822035e-01,8.425632783486233235e-01,4.985258033882137840e-01,1.816151841089822527e-01,4.158764466651405090e-01,1.739491824740836967e-01,8.407951563156900177e-01,1.053063177854733912e-01,5.096023421131421482e-01,2.231391055950598390e-01,8.879468292966888887e-01,4.102758807641120331e-01,7.565809362811387606e-01,7.231011214087027517e-01
5.844038187214064539e-01,2.266708901357697148e-01,1.574247412863052920e-01,3.223766705970985136e-01,3.201074704596238996e-01,2.615709324941263292e-01,7.535393074618760290e-01,3.313895376785926383e-01,7.554457509968401929e-01,9.896302562569778138e-02,5.337931875816733784e-01,5.233629126569192547e-01,5.016420046112921582e-01,8.593850544526620006e-01,6.187882814194954895e-01,9.375812003435237685e-01,2.516372462983707536e-01,3.888758605721280848e-01,9.357553084141564392e-01,7.785142765218358019e-01,8.521761039274111660e-01,1.638842521195615076e-01
9.876075447750423120e-01,9.546710859500627810e-01,2.003875090415105364e-01,5.508419205455600265e-01,8.491170036529158693e-01,4.454350772003941028e-01,4.203469590374248610e-01,1.848241808998834224e-01,9.784227804104000947e-01,6.060408059741040354e-01,2.787074332686216849e-01,7.245131865717661102e-01,8.379047922656800429e-01,8.691141245694338213e-01,5.737424431243861589e-01,6.769006847486859213e-01,1.933296474081834249e-01,9.185931198251944263e-01,3.250605193765748746e-01,6.518350540795248005e-01,3.416903703070267584e-01,9.403394592644841454e-01
1.965429142940697260e-01,3.616731422147135278e-01,6.014286135826255597e-01,9.075789216626648503e-01,3.336196946357877779e-01,1.007484934611099919e-01,5.073530952795332061e-01,2.102566287149301993e-01,1.862099730952996579e-01,6.282479444104283051e-01,1.579154984342441836e-01,9.236301201296142072e-01,4.540759714449456030e-01,2.923858780450893091e-01,7.166684755063834622e-01,4.017705573378225203e-01,1.502070384780272994e-01,6.879691199967342685e-01,4.572070123617351101e-01,3.362795271089211724e-01,2.537679675161634840e-01,5.549086870811331673e-01
9.064018783256135858e-01,6.146070645535277599e-01,4.372886027449712221e-01,2.317458065326127858e-01,6.401123764267809824e-01,6.549355735465783868e-01,9.878000061312869340e-02,9.605981959642864165e-01,1.549088340257809282e-01,8.730587699209302333e-01,2.358140943157150393e-01,7.642218600748821311e-01,3.419999996288831667e-01,8.202198368407809248e-01,6.989638277940989353e-01,8.018757783769271397e-01,8.763202177085447353e-01,7.342046277434133295e-01,1.460029381757354527e-01,4.880451990061425160e-01,8.012171264944144555e-01,8.356877048193938062e-01
1.128397518690523876e-01,3.968985037347812495e-01,9.751133405632301798e-01,9.790933968483236383e-01,3.669747421992250458e-01,9.217311776939752788e-01,4.091117836155649945e-01,9.991754014810810824e-01,1.493181412266995911e-01,1.752127557552238535e-01,9.748513622023514680e-01,5.748240807909567041e-01,2.430878795193533171e-01,6.109663546629483521e-01,9.599918751048041043e-01,9.349627100184686457e-01,7.041119233455228610e-01,4.667390994429047590e-01,2.617758737045183803e-01,3.784256041898564349e-01,7.462811391230921299e-01,7.021157081189146609e-01
4.926229982367147375e-01,3.136701849149032273e-01,5.518400891632135874e-01,8.116312144843533805e-01,5.490569278689674260e-01,3.467962426249916463e-01,7.442715768714351920e-01,1.295030759680927956e-01,5.816957481526645601e-01,4.917391427068233956e-01,3.217601336905068221e-01,4.058980325563863456e-01,7.867883415591485630e-01,3.307104350597009357e-01,7.676716282752235054e-01,1.631641513584073944e-01,3.273884697296767232e-01,1.349679763623318485e-01,9.933404304647045491e-01,7.050289837762404588e-01,1.287562128446886334e-01,9.240826186383940266e-01
7.478444206503289671e-01,9.497142369736710776e-01,4.457025466477702036e-01,7.080699795749949566e-01,7.619856713538902815e-01,7.081966346697382564e-01,7.246903338484671497e-01,2.118990513678139231e-01,8.995349462639612437e-01,4.208930310114851192e-01,7.185867469948495900e-01,9.097463004429614530e-01,8.772219838028413319e-01,2.883295642293095540e-01,6.055251724694967752e-01,7.686626343670593942e-01,3.580777254162156309e-01,7.256713225408414347e-01,4.537387993758896787e-01,9.086111953176532197e-01,9.604719650581061696e-01,5.400516810678054336e-01
1.041590892632786453e-01,1.000608209803091203e-01,4.302036660954804970e-01,5.762825410110137270e-01,3.820471896397841793e-01,8.270155628809067183e-01,3.022535387868066636e-01,6.146586029668164031e-01,5.496408854598111571e-01,3.731826938566843443e-01,1.337780436085406754e-01,4.080119519824861873e-01,2.836703259906689922e-01,5.053835933567444316e-01,3.414961196327532256e-01,7.962487938000036847e-01,8.593712078791182485e-01,1.583217291008144900e-01,5.925485181824413639e-01,9.060589878601404967e-01,1.220716844467415740e-01,8.449881015757769731e-01
7.225029002000077361e-01,6.011914328755303405e-01,5.995183728289409375e-01,3.044066365823413500e-01,3.886881751920346351e-01,9.007255414353293466e-01,3.595606404352120755e-01,6.167763009777174066e-01,7.776854343243398970e-01,6.806166351834828099e-01,6.766324089351563043e-01,3.544377183907831408e-01,6.360085007838042204e-01,7.368406740045944092e-01,4.917901131678698579e-01,3.307655866516404641e-01,9.474420502293023905e-01,1.637661782672671373e-01,1.849964652688935729e-01,5.187045227122637492e-01,3.382860345777810029e-01,1.683233442001883240e-01
4.196160797146493149e-01,6.551557556014399042e-01,3.931785787637530616e-01,6.286721572062829999e-01,5.634602014671844517e-01,9.576684760568996424e-01,9.191718108780750907e-01,8.637959207629583025e-01,1.643984655224681457e-01,5.363669162783377686e-01,4.632268779030010997e-01,3.815030790617139900e-01,5.645009796428086535e-01,2.885031394665265592e-01,6.473068307805811550e-01,3.644830185765016162e-01,6.212203322449715293e-01,4.234452173602668013e-01,6.984530518216924833e-01,8.058260689947051025e-01,7.921825309225847267e-01,5.357370718014656807e-01
4.034000153442739989e-01,5.013634270497493439e-01,3.624915752067398578e-01,2.855052953943780780e-01,9.303968885458556715e-01,2.041756631144531486e-01,1.903958646982922553e-01,9.088345807893938311e-01,4.656541269454714804e-01,4.815177686104256671e-01,2.531798215590877477e-01,9.758325334800203033e-01,1.133076201645348419e-01,4.397614290074505217e-01,8.074166691938793328e-01,8.653562418732414496e-01,8.028386923095901517e-01,2.572038139826085534e-01,5.905135321332066756e-01,6.336370653258566188e-01,4.502249171919344151e-01,3.061384543267905989e-01
9.121698953840606805e-01,3.772261689266674378e-01,6.030267417476385949e-01,1.302155271755316146e-01,8.960341340742007388e-01,4.339184010288145710e-01,3.858340754043331211e-01,6.154808561156714930e-01,5.589853901502844780e-01,4.577036154366572185e-01,6.610315696994033541e-01,5.187449465992436393e-01,6.119120342408471691e-01,3.932105936785901257e-01,4.879091849538120251e-01,7.295434481189995157e-01,7.437443209088641094e-01,1.237930729175315547e-01,3.015551132480280283e-01,7.579219204679854549e-01,1.335912095467428062e-01,1.032421447788726687e-01
9.622076032939844703e-01,3.539165239865345591e-01,1.230949985862828944e-01,7.161882767170483222e-01,2.184763065126814063e-01,2.269004542618860698e-01,9.755183296031497697e-01,4.710498391102820315e-01,2.912462523061720709e-01,4.867498724813947297e-01,8.277691975764590593e-01,4.177087300999197672e-01,4.580723438897006394e-01,1.903414701227512384e-01,3.356258486885323467e-01,3.209697387229797361e-01,9.528336856691019818e-01,8.462176060291278779e-01,2.969313523649926845e-01,3.537782670524681206e-01,4.708288361562641411e-01,5.717419339447945559e-01
2.448005712252623034e-01,1.905466731733605201e-01,1.671934477152005327e-01,7.519382726789815008e-01,1.746017437561128149e-01,8.500311017015999004e-01,3.866064862793410772e-01,5.854624340927633286e-01,1.072346292111735072e-01,7.061439289649507067e-01,6.120844109088025009e-01,2.289652337664515036e-01,6.869222618022629012e-01,5.418790760427578679e-01,8.773469754050740033e-01,5.693755040588159844e-01,2.908762728023509547e-01,5.856108343597884458e-01,9.910589636458284613e-01,2.215099253040453964e-01,4.346834138898385547e-01,1.203989543873623252e-01
6.907499650132865598e-01,3.004952606920342495e-01,8.010486311237210444e-01,2.137338726338660899e-01,4.407619853363794471e-01,3.627365244869866223e-01,7.977274238375290372e-01,1.718250674469060657e-01,1.515175939298440688e-01,9.408534909616153019e-01,1.220786957511438842e-01,3.762941409302859586e-01,1.687331227616236107e-01,4.270665759007439277e-01,7.342659051688831262e-01,1.699147737148687110e-01,8.075498962355133203e-01,6.530496451604005381e-01,1.689562070639255842e-01,6.229509837467240851e-01,1.193409549976781614e-01,8.957165223372109963e-01
4.890211736445714830e-01,6.682257159620068609e-01,4.942397225780028602e-01,7.723723297005945509e-01,5.189984960502495026e-01,1.427001243765972927e-01,6.500683082480320785e-01,8.170295651085219824e-01,9.319366415600963682e-01,7.277560216241427682e-01,1.753351753349745856e-01,5.642006629898613790e-01,7.310118923954632697e-01,5.066692771778684712e-01,7.600361396653210200e-01,7.219491127695630839e-01,8.309917305459517678e-01,6.981430975179869769e-01,7.043346050043897133e-01,2.912106035705154805e-01,4.453979687810989407e-01,3.195375912030756216e-01
1.319196135083962051e-01,4.320700762455604305e-01,7.111565502412757755e-01,3.521271316044751187e-01,7.972007672456283833e-01,4.411111314242158188e-01,1.683414255745293020e-01,2.677721932994222009e-01,5.192828577359085429e-01,4.310443524554775641e-01,4.823875758454088114e-01,6.082220495576792230e-01,7.464702067374356931e-01,4.222594268073054935e-01,8.090493847049102794e-01,3.894402361073244778e-01,6.093661359805676581e-01,6.557035221007753156e-01,8.299410407363518871e-01,2.423069714958895893e-01,2.432764943874728691e-01,8.829974212187253757e-01
3.951660474345399798e-01,2.071665885797910056e-01,6.119414159725998781e-01,1.709858690957179739e-01,9.792771368560159173e-01,3.228246189434225699e-01,2.567542768180572366e-01,9.861281139816876484e-01,1.849873436548906125e-01,3.762310693767392800e-01,3.384124710889113152e-01,3.291196691765140847e-01,3.440542727031603021e-01,8.312007229990515667e-01,5.330512903205878450e-01,9.958523833685936077e-01,3.934864686714360515e-01,9.789994434862051564e-01,1.103734041102509000e-01,2.382824986350985108e-01,4.509336811361883690e-01,1.906067845595748322e-01
6.262093388027893948e-01,2.513659314446711202e-01,3.618575569997223851e-01,8.204883654026153827e-01,4.906959294241678426e-01,1.750171198943360484e-01,8.300652142860589500e-01,2.923987185852454096e-01,9.478835228190451989e-01,5.846486772943635390e-01,4.807988402081163626e-01,4.805294929988729313e-01,9.298402275305032161e-01,1.568956765615213411e-01,9.382404779189769117e-01,2.334997955971805927e-01,5.806919043801571645e-01,3.047617821360711909e-01,3.195917416242787801e-01,1.556275742942370144e-01,3.408290299039621885e-01,1.949938789081577251e-01
8.333795004421430397e-01,1.338866795294175460e-01,7.537984548903599036e-01,3.908419799376189330e-01,1.387203314521191500e-01,3.199381074510633804e-01,7.964117388510083551e-01,1.929707186172857358e-01,3.117232003365367210e-01,8.698526605063546802e-01,8.094137628239054250e-01,1.372121872953511179e-01,2.093007126057251088e-01,2.814458212083708610e-01,9.403972020373265739e-01,7.816781446818793500e-01,2.822046117530478404e-01,9.884321173587855558e-01,6.193280510153367224e-01,5.798653884273975434e-01,7.061086711017824369e-01,4.191399871975000080e-01
1.469026442258895560e-01,3.101278220522397100e-01,6.329991929193284905e-01,8.437822318295425950e-01,3.453848808486681965e-01,3.980090679986924562e-01,3.009062543120958333e-01,8.497197650726531215e-01,9.253804358657713447e-01,1.064171693776691657e-01,1.140765600686257375e-01,5.492003989300051625e-01,4.697499963962571412e-01,9.382233551947304351e-01,3.000171898295821982e-01,2.101442026305221367e-01,1.279537798373389934e-01,2.304478813123607139e-01,3.499193072371543645e-01,3.347780857863369985e-01,1.672782158031742850e-01,7.821061448743182876e-01
5.470540348486769844e-01,5.610781232971642218e-01,6.306477437992471513e-01,6.798201313988800898e-01,4.200278559551874902e-01,2.561640097050781884e-01,1.432839014197884731e-01,5.233169431482134204e-01,1.976727541375361830e-01,4.973941687210969853e-01,8.912459042762167494e-01,4.659949056094456199e-01,3.078685682993751449e-01,8.449549832832037310e-01,8.854099268262303202e-01,8.114931695892806385e-01,5.179415350859912781e-01,9.864804875157356934e-01,1.082862099008615325e-01,2.761152045132941324e-01,9.239494814843738357e-01,2.966799186348771378e-01
7.235185060735518370e-01,2.402548422156119134e-01,4.962902319766602233e-01,3.559670405046614361e-01,3.548422113774713504e-01,2.050705832461167111e-01,1.791623778863853933e-01,3.358406657018084274e-01,2.989161548229781751e-01,1.683681700386740476e-01,8.464295903900205253e-01,1.245503921413722292e-01,3.029595214768787126e-01,3.851547489226417875e-01,6.476152152857012068e-01,3.694059757652166098e-01,5.121682158796874162e-01,7.492429836643288432e-01,3.411574551606396666e-01,7.037774066189417255e-01,1.946312241326209891e-01,6.324833565387103507e-01
4.730631862342011273e-01,7.811586724395189751e-01,4.883582074583217580e-01,8.813004538953926881e-01,7.848429180054865562e-01,7.151583165461287139e-01,8.170760554535376752e-01,7.366654807469981137e-01,4.320282283843491222e-01,3.600816623542846817e-01,9.330391623097178400e-01,7.744100044869824950e-01,5.491744457044270833e-01,8.768879934253898112e-01,4.341203531323639120e-01,3.890846671587773753e-01,5.657026493559459412e-01,9.771292214717175462e-01,4.782976472629939524e-01,2.979283561201187536e-01,8.894552174897190078e-01,4.043470032292862948e-01
