2.187797578677734278e-01,5.169106727912016197e-01,7.957768615630229636e-01,4.182844919354920532e-01,7.071416393614827767e-01,5.379828915110357324e-01,1.192224069650856116e-01,7.448502751062903160e-01,1.877369305843500924e-01,1.112455647515381840e-01,4.482161067714553471e-01,6.409679443463240922e-01,7.052054732430130812e-01,4.822593628869868421e-01,2.298799998002103717e-01,2.487327965372515548e-01,5.763944111669357939e-01,1.958066235163897495e-01
7.245971905799142299e-01,7.632285992104933525e-01,4.572836224316175757e-01,5.959653394516992719e-01,7.200766357139469775e-01,7.962121673560313972e-01,8.790866505048420265e-01,3.346699920255808425e-01,3.641777191215751497e-01,5.563354657941198544e-01,3.659084055984913597e-01,1.496347136268952327e-01,1.783082189058804168e-01,4.498217850604664392e-01,2.076021791875726497e-01,8.993188977200288203e-01,6.816229086862063413e-01,4.349637935699116054e-01
1.440688787059885845e-01,2.467891619668939884e-01,4.773813299832122548e-01,4.141167019965134588e-01,2.905648714849281555e-01,9.318216622862512954e-01,5.231124809106380003e-01,7.801376820584422500e-01,4.110183282859443121e-01,5.211795561309086056e-01,1.475346725319027219e-01,7.621693203038260034e-01,6.130294732090468823e-01,6.208831391459819216e-01,1.488675617332763101e-01,1.607149605849114704e-01,4.718829869536287358e-01,8.031332475433936580e-01
8.224906131559590605e-01,6.400632008972347853e-01,8.104417709249560620e-01,4.682815031522086224e-01,3.395751822257419006e-01,4.549866377611009316e-01,9.489498864841051651e-01,1.703883800841525520e-01,8.904767797299870669e-01,2.670645112276386901e-01,1.114748952377539459e-01,3.022114587648397355e-01,4.039402993573718570e-01,1.831965896636821856e-01,7.653301203443556577e-01,9.332612831034863277e-01,3.173727769350900285e-01,7.352750647897899894e-01
1.917955062512236852e-01,9.226554236769698436e-01,4.360228522355014125e-01,7.017639962713703161e-01,5.070790501938233774e-01,9.369470311820167208e-01,5.367686378483450538e-01,8.215784802751516791e-01,4.576932836372978874e-01,2.504972797165874177e-01,3.365001695512530033e-01,8.271017494853132312e-01,4.723613731896668111e-01,8.119391248143831286e-01,9.015779389311477932e-01,4.437925127824977611e-01,9.839554557399973200e-01,9.301037688605208187e-01
4.333478866864884926e-01,6.788426990410652007e-01,6.553340118112253032e-01,1.300495760189189498e-01,6.144680151815058444e-01,6.122338675734794178e-01,3.403669270965627436e-01,7.268757689827439750e-01,1.387874972291885667e-01,7.013274205354104174e-01,3.456523603889787299e-01,4.093155651081517576e-01,3.074638668325010982e-01,8.410228382676823156e-01,9.782665247314128454e-01,2.695163419955759476e-01,4.187391628925633547e-01,4.149686957734222692e-01
1.761339677992621588e-01,5.778676477632566089e-01,7.573767581177324182e-01,4.074354430950842820e-01,2.395070422630863893e-01,4.693972633089590341e-01,3.555382277157128623e-01,4.551861572009141543e-01,2.072419065044530384e-01,8.164687831391562733e-01,5.939119521598773543e-01,9.390494808363856194e-01,1.042200076315239615e-01,7.727229141705824755e-01,7.328855767504506291e-01,8.658359920201404991e-01,3.603240501585511235e-01,6.207733570750486596e-01
6.488155016443901690e-01,8.068000474385438325e-01,4.639693074219900515e-01,7.461511060303933629e-01,4.397386194515537361e-01,3.722618213440810897e-01,9.457232383965209488e-01,2.382784848841984215e-01,4.815525177311655858e-01,2.759115594152871664e-01,7.526404412143464784e-01,5.320865068305901113e-01,8.948429465072569311e-01,1.930756809750272252e-01,5.034305385947932532e-01,6.702628427104507791e-01,8.986456438660609392e-01,1.908931718416328194e-01
6.088943005392325469e-01,8.347875829426756322e-01,8.984078200161491612e-01,5.133707328826327965e-01,6.958311536538932529e-01,7.024264219357805317e-01,3.148111381196940783e-01,6.200162099566904894e-01,2.956004936069432931e-01,4.617627187996866112e-01,4.784244501381544334e-01,7.730976224872744273e-01,5.011055763694211018e-01,9.974955342145065407e-01,1.863842965657781237e-01,3.335941499506400176e-01,5.905610623595669573e-01,5.955112101826014470e-01
9.873866337586458819e-01,8.002538591822820901e-01,4.493605127931649679e-01,7.397147992892122437e-01,4.858659828160108440e-01,7.309318228627865732e-01,2.978069056842830298e-01,6.204578443504622509e-01,7.057608065846889822e-01,6.708615319976930502e-01,1.393884966110732482e-01,4.249875365635876756e-01,7.422140316864349607e-01,6.535515688114207355e-01,6.813064464727779379e-01,6.171211095969575400e-01,3.402843694747478276e-01,8.819380033337169689e-01
2.637042291386491044e-01,5.545967953777827253e-01,1.673011651540457501e-01,5.213213826562522746e-01,7.577810720445105064e-01,2.683523101070005024e-01,8.108664150141584592e-01,4.595350295869763402e-01,5.624925037277860307e-01,4.682314979680350375e-01,1.411570446716051142e-01,5.246345272033794416e-01,1.535835083792400635e-01,1.483326181018355672e-01,6.560068346363401304e-01,2.437529508343949658e-01,4.639743594247239811e-01,5.189270835660212411e-01
6.704664180596894285e-01,3.123110380694349431e-01,8.992202577136743091e-01,6.442261376843458898e-01,9.424014329124341671e-01,5.230338998006318629e-01,8.548129674542921386e-01,8.302025319396623138e-01,6.149066855757137073e-01,9.760981684274502301e-01,1.910447758042799205e-01,4.577761957170476959e-01,7.533493226963037248e-01,5.164885751778540701e-01,6.306335979195525354e-01,4.453643833053086976e-01,6.681605169044084747e-01,3.844165308158189465e-01
8.879140964048686246e-01,9.324546812909564331e-01,4.082879689965532299e-01,5.039219850966379921e-01,5.203210508651655575e-01,5.872630054125477228e-01,3.674719721234884218e-01,8.449054495261724140e-01,8.189815513112321810e-01,8.377808921559520838e-01,7.978442474726283873e-01,4.705295136951005430e-01,4.931567182442725406e-01,8.566854915133490511e-01,2.517577321219626740e-01,9.662252318127110273e-01,1.516976991349380521e-01,1.774218045869873084e-01
2.544434816672133115e-01,3.550177022025571838e-01,1.473890456555017325e-01,6.435755786296483150e-01,5.698612818066393082e-01,2.241701232184943882e-01,6.999594090803876734e-01,2.318798996529234102e-01,2.867899995520468703e-01,6.363715264634708380e-01,2.927117444120629353e-01,8.982225585044463223e-01,3.529971957182782560e-01,4.479018945234333748e-01,6.251686741348209120e-01,4.055336490607923117e-01,2.986000436010512460e-01,9.443884661440016259e-01
7.271354613109359821e-01,7.590126515091761839e-01,6.310288194564021014e-01,7.523734096851519837e-01,7.897532987878860267e-01,6.553920067644236624e-01,5.873763162648523162e-01,3.256027947908628484e-01,2.577087697341930994e-01,6.693120538681571752e-01,5.052196971808475823e-01,5.687530726082107302e-01,9.473175773762112506e-01,7.762381338317286827e-01,6.079232959720247687e-01,2.272260493405012516e-01,6.058067494041743384e-01,6.450247985529912187e-01
2.480493264256606045e-01,1.630917013520348791e-01,6.114077261068869840e-01,4.172160675470693580e-01,2.262023895033644094e-01,4.532728313181875746e-01,8.114728138582431027e-01,4.124578244327663512e-01,1.739808857840202672e-01,4.572767674404705218e-01,5.303126058201007575e-01,9.008193891426319322e-01,1.857261325853839518e-01,2.500786761389764412e-01,4.323853951528537909e-01,7.967161904912301029e-01,6.677739998873141181e-01,8.466929470292183790e-01
3.232382392368051138e-01,3.931196243084440489e-01,2.394499298267111220e-01,6.604626052499141808e-01,8.290530932650870266e-01,2.735852988969164623e-01,3.498436483074288672e-01,6.625040735659230018e-01,8.466248387596303493e-01,9.746620976145689008e-01,3.578884961608193582e-01,5.149184978681244917e-01,2.325580415927876454e-01,7.200083612828119817e-01,6.842320583920581401e-01,3.514793452198830548e-01,8.124992097919515599e-01,7.090852912292986421e-01
9.611124503694845611e-01,9.909908998420307036e-01,2.549103438209006089e-01,2.327424854077194127e-01,5.711594257694118104e-01,4.611757357869280538e-01,9.599727677803046033e-01,7.694679337704607436e-01,9.529981670633396185e-01,4.200013894270416825e-01,2.627089150360096270e-01,1.358120189955716872e-01,6.181926411245206587e-01,3.010952588694965071e-01,8.671921268304444430e-01,1.112258305892206006e-01,4.279697906623594061e-01,8.312518529502371800e-01
9.368775318920511408e-01,5.347633949530961051e-01,8.197246883043101118e-01,3.281453164171797554e-01,4.444395296188224931e-01,4.333652508572841677e-01,8.795754282040388894e-01,7.951394588863857082e-01,8.809245368906412077e-01,8.802437315276784302e-01,7.369984383985598297e-01,5.893861967865154927e-01,7.509117712458954763e-01,4.093522799038855076e-01,6.626021198053742012e-01,8.231970821750347334e-01,5.400564176235831404e-01,6.852346184293958142e-01
5.900588016926939794e-01,2.868345795364571349e-01,3.941038244154151937e-01,2.531825179027170636e-01,5.919652801066049852e-01,3.538908371474104309e-01,5.924831600178596114e-01,9.343860365936355050e-01,2.795191280287818159e-01,1.618723820132540181e-01,5.182923416542115636e-01,1.341640225805474373e-01,4.187418985878463285e-01,7.243409025883218444e-01,4.705290855687325746e-01,1.590298473575202098e-01,5.780250067762686683e-01,3.399724091445950336e-01
3.020204886371176123e-01,3.778077911691484214e-01,2.926679940306363137e-01,7.107726731574313117e-01,7.207177667376805097e-01,8.125755414966413515e-01,2.193377354583712358e-01,7.608934319598538165e-01,4.370879611265245379e-01,4.445587354466808416e-01,7.439106574620180101e-01,9.864400589659096941e-01,5.736165799516931285e-01,6.505199453798823361e-01,9.676621014008723876e-01,6.546488146039805001e-01,2.829099146342643478e-01,1.776457838922156918e-01
4.325052495537283770e-01,2.938660076113934205e-01,8.879540249636268534e-01,7.347478497819615040e-01,2.689339275449948441e-01,5.664527437194528670e-01,1.704990859581154705e-01,9.003669404152553346e-01,4.339027425131639082e-01,9.092529229005426039e-01,1.584109076825781781e-01,7.561072726397768395e-01,5.300191667527167638e-01,4.933670148900589081e-01,2.748573530084824079e-01,3.305257311309670598e-01,1.112788582373118451e-01,4.282369542095479931e-01
8.102188070645494067e-01,7.695172556871866520e-01,1.365665796112249253e-01,8.850073390750176072e-01,8.137350149753357353e-01,5.362043458875638269e-01,9.720805741660892840e-01,5.780003992532937174e-01,3.357056291199545517e-01,5.048586127120371359e-01,6.030604451679663081e-01,4.576787802506580016e-01,2.339627822357030484e-01,1.091787269702939461e-01,4.955167133807949487e-01,9.272938678424388348e-01,6.338331261701916075e-01,4.365981984583709452e-01
8.509037911419063960e-01,3.287454466771205785e-01,7.032089464297283099e-01,2.818813534913003349e-01,1.260103189137394830e-01,6.737572961020344975e-01,9.998791843194301809e-02,1.481858599704450608e-01,2.857176528545507521e-01,9.158262142746266266e-01,4.810991134309606787e-01,8.426109845114202468e-01,4.067666588590329035e-01,3.826394602099713604e-01,8.643842892183436488e-01,7.853515175165555195e-01,1.086532946406043310e-01,1.213627123637623650e-01
2.712687262933645149e-01,7.600215097448492774e-01,9.266081451518557444e-01,7.852195130343176954e-01,2.099845153725050373e-01,9.760011551994500767e-01,1.196568082439277286e-01,7.096692458639810575e-01,7.084027948547603204e-01,6.111516064374127311e-01,1.675646393294540071e-01,9.691163445692191347e-01,7.503139010057754410e-01,7.192176034692091546e-01,7.030352231458526502e-01,1.756269977796303672e-01,2.772669472649598177e-01,1.699813304597478092e-01
4.495517755602753684e-01,2.486460614350772258e-01,5.779957447698911288e-01,1.238750736082437631e-01,3.570193040108438631e-01,8.982696175736644140e-01,7.732614139338581660e-01,4.568861908094186686e-01,3.017161453526079895e-01,3.560173381151457983e-01,3.540690631282331635e-01,8.859318430176250647e-01,4.380693839998910932e-01,9.933531513664166646e-01,9.532710749565612707e-01,3.996079719306686595e-01,8.140526479816371230e-01,6.852301151973833049e-01
7.341244854424844313e-01,6.396767870810790013e-01,7.423908204151115076e-01,6.893950951972114272e-01,6.311807404366258645e-01,7.217793829569216779e-01,8.787947346964403161e-01,2.729061405042358945e-01,4.701552726167442797e-01,1.697321754791551729e-01,7.645426781290679541e-01,7.970856789159216360e-01,9.561193217170997904e-01,9.583775090769094396e-01,6.024186583762943803e-01,2.768979782741189388e-01,4.479901839132550689e-01,6.012857325510161388e-01
5.581151662983899753e-01,7.449722527032610619e-01,6.901298977302011695e-01,5.633553641424504654e-01,3.730257977723873131e-01,1.558130707701705364e-01,3.479121564274529899e-01,3.658885990590260984e-01,8.761320767383362629e-01,2.722535544685197317e-01,7.855832887110822949e-01,2.333319439734593548e-01,5.015409831701428400e-01,6.791107696458644760e-01,7.726060737482912666e-01,6.619045446741186334e-01,6.318934011763169822e-01,6.250316124489417868e-01
2.800248786129233003e-01,6.588044041380703986e-01,3.415029998039423864e-01,5.314591343942067780e-01,2.087811898878321748e-01,8.192348085741154584e-01,2.590814248632723471e-01,9.437193325893802331e-01,8.696542788286261150e-01,9.876643540249445685e-01,6.936956283315365290e-01,2.946546046099147165e-01,6.794897934705933507e-01,3.421719507660804238e-01,9.338826943258379254e-01,9.153798187777271167e-01,4.909115978633879496e-01,8.793849014543395626e-01
3.862115777511566650e-01,8.739167110011313300e-01,1.049097000328393925e-01,3.791415247745639205e-01,3.561945354347720860e-01,1.848053831406226699e-01,8.877173362427204228e-01,1.255668672079313375e-01,9.520147559199922949e-01,4.244700118837265723e-01,5.378912454203479410e-01,4.060952003733219740e-01,6.276190377370449713e-01,1.687350045120525610e-01,9.788351451597196995e-01,5.064395889704013110e-01,1.120179653947274145e-01,5.768318570962746028e-01
5.446454294900346937e-01,1.841587621358925508e-01,9.499625430155873573e-01,3.830466069901216075e-01,8.463950824992538813e-01,5.925845885959534209e-01,9.740051403839748989e-01,5.633799426995941273e-01,2.734862378186735388e-01,8.611580827652505210e-01,6.616180419140258451e-01,3.202617536341655913e-01,8.628495586074018675e-01,5.226772570706571530e-01,9.619464562862337642e-01,4.196233704893899130e-01,3.104009633704215010e-01,1.491689239438401537e-01
4.429439553938346319e-01,7.162940999344479254e-01,4.273697319893728919e-01,2.316664320633504415e-01,9.905037032742132208e-01,2.471086024461411346e-01,5.154973885086622243e-01,3.686405334547669943e-01,3.844530422305965089e-01,4.158418832471667548e-01,4.499839073990686833e-01,8.749868704557656196e-01,4.895178648452931935e-01,1.223544812740286064e-01,7.558347912314066219e-01,9.140532022379119770e-01,4.650920552730280488e-01,6.125681288000145441e-01
7.109193041645778255e-01,8.308570054689152773e-01,4.458346463055782305e-01,1.724099914588442528e-01,3.952141684766934948e-01,6.372822553753589858e-01,6.845881084414071616e-01,2.243734621619353775e-01,1.309544849050024995e-01,1.282697872290460561e-01,4.689880936763808905e-01,1.195631179718473630e-01,6.900825535956867096e-01,2.702453133537343621e-01,7.787893706449816600e-01,3.447420852871266872e-01,6.229732730645134442e-01,7.113114656931291968e-01
9.380056791484627787e-01,4.137159167159132900e-01,4.250763386325444038e-01,1.436609858969905562e-01,1.128440204073542924e-01,5.094533021045682952e-01,7.038632682631503767e-01,9.079289237027222681e-01,2.604945564971065664e-01,8.706487639370482645e-01,9.004502704769363763e-01,4.625304574434498939e-01,5.764089593948867885e-01,9.217811201762774465e-01,7.047545592465834785e-01,7.166995645835249062e-01,7.119555785971006800e-01,2.120363158789928260e-01
5.212087156668897547e-01,1.892046935828042287e-01,1.874827852219828062e-01,8.220658580962049156e-01,6.799569284971883620e-01,5.286309915040499074e-01,6.386615245938129792e-01,7.211774606385852326e-01,5.917568025842084856e-01,8.884725720734945043e-01,8.990261238805573596e-01,8.538418220224103239e-01,6.103053804821803041e-01,9.311820436692415104e-01,1.056987969016969509e-01,8.554282484555965071e-01,9.724791471078807481e-01,8.177857259310810090e-01
2.146681019906212240e-01,1.334974750073540661e-01,8.181360452703715369e-01,2.969162735790384366e-01,2.868685246783038156e-01,6.841360235888920283e-01,1.979083848137582480e-01,3.669865156303395159e-01,6.063453468064845531e-01,4.808201738735213282e-01,1.217277772929979685e-01,4.833459021399604816e-01,5.973922531206921072e-01,4.648258807362019573e-01,8.846406075990383977e-01,7.777295077913276566e-01,7.175799407057824597e-01,3.492049180564628652e-01
3.321704175485644117e-01,6.433837135221384118e-01,4.602685141319167728e-01,4.744874904559217565e-01,1.905175059435632312e-01,3.718568562409081957e-01,2.191855109682912528e-01,9.242440872263619767e-01,4.011345557129566419e-01,8.070744140124265220e-01,2.785521838341128431e-01,7.228024024215539134e-01,1.598993029651692155e-01,6.120521767512150380e-01,8.947486998588769502e-01,9.565346594287154058e-01,5.255142385630067192e-01,2.835137651935944469e-01
4.685820647248128412e-01,4.698249779514676039e-01,9.533236633970850749e-01,6.023527427958152991e-01,3.724658483279172927e-01,3.063229355347376059e-01,1.612996406913541347e-01,7.045371903342788622e-01,9.232836823147254623e-01,9.991283919199306363e-01,5.470867273920253515e-01,8.246507086746199811e-01,2.744836948108787533e-01,8.298973851252384737e-01,2.008746216809018381e-01,8.260774753352921884e-01,8.244469457346812469e-01,2.879254544112069825e-01
3.355808918748934833e-01,3.745477963229115193e-01,6.222709745374969126e-01,8.664412452906051776e-01,2.289847038372199439e-01,6.967519800614293546e-01,3.457455366587298684e-01,4.380707956117297908e-01,6.416069812835332176e-01,8.484908809878695113e-01,3.260549533997124660e-01,8.906174371447557192e-01,8.636693110856822342e-01,2.050748629100751508e-01,1.815656642222296946e-01,3.524550172638725720e-01,4.305985073156738396e-01,5.843545645727475923e-01
4.554538020927509923e-01,8.310317094897249346e-01,2.731537625464257601e-01,3.894369180837342626e-01,2.321065961365251229e-01,9.244732312958487963e-01,4.688625147328587262e-01,1.413575768126988097e-01,2.492379204312720198e-01,2.942864391499961929e-01,7.110005056361714537e-01,5.702320888539578192e-01,2.489116425216021111e-01,3.483554562512705122e-01,4.519206799408111430e-01,1.595918215549861630e-01,7.173805720268258135e-01,4.816413164171467476e-01
8.387657538070965035e-01,4.088715084357286700e-01,1.441463751367554058e-01,3.214580857781776380e-01,6.352602749983969899e-01,1.085727225133016755e-01,9.988591464675604659e-01,3.599940108039063058e-01,1.785327635138476698e-01,7.690547875209516882e-01,9.284578689708508081e-01,1.055761368391091026e-01,4.040069777525431283e-01,7.781816997022783511e-01,4.155856133194529289e-01,7.555116603386931029e-01,5.975822767038242445e-01,1.615364542667936942e-01
7.193806892811436260e-01,7.797169713100260413e-01,7.687649041410302697e-01,5.032103505278633371e-01,2.780888869904282190e-01,3.912327234133082254e-01,5.467282592096756044e-01,8.737613431864775793e-01,1.316064249757965821e-01,3.988825577388338539e-01,7.797208115554064012e-01,6.073935239737846548e-01,7.315665599651424156e-01,4.252730912324944046e-01,8.848046619355169895e-01,3.901645901076848388e-01,3.269483770826882019e-01,2.460350914265523881e-01
6.786319834760980996e-01,2.452017165676513288e-01,5.620243411864759286e-01,5.859437787026821054e-01,2.175496964841511505e-01,5.901497503200412442e-01,7.094227074419980905e-01,5.650694146087017478e-01,9.405322106906586210e-01,3.141862858600151243e-01,8.923750185543459779e-01,2.739274397694224095e-01,6.149389212830149720e-01,9.545171610866424183e-01,2.581735931253392180e-01,2.819332645897447143e-01,6.507245886938585189e-01,3.769363000286506948e-01
7.831623749181029215e-01,4.703992338051490862e-01,3.272915006017467210e-01,8.630277479484652625e-01,5.548820957673583631e-01,2.704025282848583900e-01,7.468311204742680287e-01,7.202342594242843177e-01,2.904939926859109733e-01,3.975325656740033575e-01,9.772265462906462030e-01,9.844721232716795445e-01,7.475994194425981121e-01,6.159551462746731820e-01,6.208064657501871642e-01,4.908586606534598440e-01,8.664235392393037083e-01,8.638433619764659399e-01
2.204276752168785602e-01,3.145544728262186229e-01,1.547359068815125915e-01,3.811207850519766072e-01,6.738307597138510907e-01,6.710052256825288497e-01,1.911731194422651436e-01,3.728662906951287770e-01,3.256322815245712987e-01,1.256561106634624392e-01,6.058918417822375391e-01,7.889885335773489938e-01,3.149044868921144769e-01,2.431070239257375754e-01,3.363863192709539707e-01,3.993478190624477064e-01,9.690156942322118994e-01,8.138663617270159856e-01
2.220735324002147126e-01,4.071821719164827047e-01,3.552746397906397235e-01,9.991984777097205894e-01,9.413535436226607711e-01,7.951944237700043772e-01,3.448427576460707522e-01,8.016755943040821952e-01,8.725506053185662081e-01,6.514379167215643696e-01,5.453583307715622608e-01,7.476718806558838581e-01,3.818057471490425292e-01,6.465617430132548638e-01,7.743550143360612426e-01,9.537698563007382946e-01,1.131508345239469332e-01,5.349428477107288638e-01
