5.284209190500520625e-01,3.251957997878715534e-01,7.290270838576432544e-01,8.407911730642786408e-01,5.335334012513582858e-01,6.888387440417415020e-01,2.029568435545555383e-01,3.397696821722747118e-01,2.145093205866035191e-01,5.318456687430582752e-01,1.725898247868026258e-01,5.213986484186279302e-01,5.431578005559652977e-01,1.935392189276285702e-01
7.316663184759365501e-01,8.641753265375610171e-01,8.735783291158784047e-01,3.572862871477947011e-01,7.148643663986075092e-01,9.979427627773639342e-01,5.584401854381583208e-01,1.947670900067718092e-01,3.992879361337457467e-01,6.766012245082035914e-01,4.859953379539865836e-01,8.318398772449965284e-01,7.654197431271193564e-01,9.805210664309375046e-01
9.069139096727719673e-01,7.904481647104868447e-01,4.081352982056420942e-01,5.745768051754244210e-01,7.748694658066856977e-01,7.353966457658295264e-01,1.657921038019999072e-01,3.374764090132583161e-01,1.467833575996716766e-01,6.337352598470562537e-01,1.673629680873949532e-01,9.751554597008931236e-01,3.639767535723478775e-01,7.144461366559038407e-01
8.822275651779367678e-01,5.131103972021954229e-01,3.376676308807526339e-01,8.472831333422780054e-01,8.930955850726443046e-01,6.850550743896870465e-01,1.109140062223068907e-01,2.332420997054951706e-01,2.627365089221733729e-01,9.853427247799718680e-01,7.991003126113372934e-01,3.032211149910957193e-01,7.991155340575580857e-01,4.559299110695265167e-01
7.421879095486778599e-01,7.502756053999308783e-01,7.653627929774338146e-01,2.171841107593401043e-01,7.548237274589317813e-01,6.713398987509355820e-01,9.531317358724727962e-01,6.647120265582900922e-01,4.380021515148185274e-01,8.552893567296622201e-01,4.445019306320756036e-01,7.146354621122252837e-01,4.447841334753548370e-01,9.391371669973039849e-01
2.614855852595902586e-01,6.858337792226262275e-01,6.213895930808041035e-01,5.260914052365565086e-01,1.866519717316216520e-01,8.761225763660357435e-01,9.456130159239319877e-01,9.140727012928956396e-01,7.959761985539471896e-01,4.786602498094631453e-01,5.571885674607055527e-01,3.632133493736157126e-01,9.377824188156463903e-01,3.027878430875409199e-01
4.768006458376952139e-01,9.013115702912445348e-01,1.733124843380175473e-01,9.482226858670115277e-01,1.895265132510161599e-01,7.560648020432692018e-01,6.628086112895771320e-01,5.270896777735507577e-01,6.629713739847562515e-01,8.233372894094018735e-01,6.828487231727387030e-01,9.302739365904035829e-01,9.937236577056245412e-01,1.532972176614318671e-01
5.150462898454351013e-01,3.033789067872024736e-01,6.290196852384720705e-01,7.865393169316992061e-01,3.153992593666078981e-01,7.823799711098419207e-01,4.936901562959224998e-01,4.276271546940688673e-01,1.400613654569165534e-01,3.758194392734509059e-01,3.689213895155964984e-01,4.768037083917068264e-01,8.267132660658966792e-01,5.878662426802476748e-01
9.703106869877474727e-01,2.310501313868576490e-01,9.863331276113562751e-01,8.393424649856994213e-01,8.681116063122061854e-01,6.949098834081448572e-01,4.073328604542684195e-01,5.603636040101143134e-01,6.010914268057440113e-01,9.502020793329707393e-01,9.017631471561453615e-01,8.176699223087937618e-01,1.660306326468047600e-01,3.014087557177529964e-01
1.561831338016183846e-01,2.701933660916733815e-01,2.476733972723128563e-01,5.986073783060193998e-01,2.647843020918173584e-01,1.027964219811847157e-01,4.455416713713770127e-01,4.470211952967874103e-01,2.004673989928382749e-01,1.470517247266194816e-01,4.571521346879001135e-01,3.977806004861665357e-01,5.981218551101548098e-01,2.848131586407225968e-01
4.636579877726425547e-01,1.320226465261528093e-01,6.657739784472458400e-01,5.732191899818194214e-01,7.283265322787306761e-01,1.543900699385389874e-01,6.753566961184654938e-01,2.678061477024236692e-01,1.554421159890564674e-01,1.071175538557791324e-01,6.462360191325412506e-01,9.545661881017843964e-01,7.846076543817330773e-01,3.280835788886318771e-01
9.486234420562061898e-01,8.570484577881236632e-01,4.634307391228408846e-01,9.676847331317359746e-01,5.275329255495082581e-01,1.750387267656024481e-01,6.240157547504401325e-01,5.008235113708596753e-01,8.803918392478699007e-01,8.918872500089757294e-01,4.701905577484106202e-01,4.273467262020517743e-01,4.751485876532824393e-01,2.837730774322507199e-01
8.169425918461672431e-01,8.932868464532845998e-01,4.319728120165567398e-01,9.396988818422843392e-01,4.027935332869642115e-01,6.754224227256080404e-01,2.022226067706908992e-01,1.567810230733681365e-01,6.335791002941629779e-01,2.099645708606767136e-01,4.983151316474103143e-01,1.831369983850268390e-01,8.320243165322958045e-01,1.059021329695089553e-01
7.422921814034395549e-01,9.642547215701313679e-01,7.876817339948157803e-01,4.335697007614438547e-01,5.546734149041812056e-01,1.318567078415783800e-01,3.556504958206520572e-01,4.699911245980809560e-01,3.820123270544877325e-01,9.540685237629306092e-01,4.370464564931663132e-01,7.116784096513332214e-01,6.708437351459921594e-01,4.627355668223998020e-01
5.116483217701381925e-01,3.441014214774348878e-01,4.777296645509981898e-01,5.139462233820928372e-01,1.883570869548588655e-01,7.392376164779060899e-01,2.095139137564303866e-01,7.329189050187426835e-01,8.398427287294606414e-01,8.217803085146880848e-01,7.475614191187277546e-01,2.516679946533644241e-01,1.217894036680453596e-01,9.500983016985924401e-01
6.587866039405398944e-01,9.312281565803318673e-01,4.957924582140467717e-01,3.767930675711465560e-01,4.803472542809592016e-01,7.204782131092273278e-01,7.801073312432879048e-01,6.567536415800109273e-01,3.778729219626538738e-01,8.098673760653337661e-01,5.675523843210885655e-01,8.956108928855820439e-01,6.971613305307000630e-01,5.809640399631775809e-01
6.504418651420803554e-01,4.327982361513835197e-01,4.478631286607164252e-01,5.683724649466509460e-01,8.776217038883455945e-01,7.414777733599483556e-01,1.401119426264404444e-01,7.121738222136856367e-01,7.853278660130738054e-01,6.013636992365908318e-01,7.176751392069870006e-01,7.475328985098773638e-01,7.764662317986079643e-01,3.694672771414790335e-01
2.503146563291109850e-01,1.901489655400027956e-01,5.758865579221591480e-01,8.152850415473562595e-01,5.700946482818252115e-01,5.613418530505366322e-01,3.835204484813838910e-01,9.836996370951661683e-01,3.084795046164953147e-01,4.958820005462705183e-01,6.008034738817874532e-01,8.025888160262947268e-01,8.737854062329063476e-01,6.670209720846308477e-01
6.227101984698651949e-01,8.406452482690078831e-01,8.189911580564451787e-01,3.859062263592734077e-01,5.129573722632035926e-01,1.560008614999974230e-01,8.070721194013048549e-01,2.512020588552323908e-01,5.527489522126808330e-01,7.082605099985629371e-01,1.845152335951311673e-01,4.116607532193671259e-01,2.228036390534953726e-01,4.835110187479024768e-01
3.330061318764241940e-01,3.961948792740359604e-01,2.604953455580076849e-01,1.976527318119641885e-01,5.577818406407356600e-01,4.384302451905474629e-01,9.542028891770295562e-01,4.795174361700349497e-01,1.162106546871372187e-01,1.922517982360841260e-01,2.358114394429825511e-01,1.267594313109132731e-01,4.927716807139595478e-01,4.117962655944121253e-01
2.550344324876570035e-01,2.606456576837961059e-01,8.964417232161677740e-01,7.919435247435917535e-01,8.883426930915412356e-01,8.224013975702854085e-01,8.337951573387005766e-01,1.427805008276748222e-01,4.564931968491237613e-01,3.940805135113287783e-01,8.865888599997394648e-01,3.398191526243351523e-01,3.130636437885025436e-01,3.900663948315166163e-01
5.288340463192575669e-01,7.753826622489641274e-01,1.695115781772454921e-01,8.604939519160298422e-01,2.967971060073996137e-01,2.137291315585109763e-01,2.884719508289695922e-01,1.484371584520951526e-01,1.810224966678395941e-01,9.974105771446138968e-01,6.700256190936664247e-01,7.533098740555529416e-01,9.414039258756041750e-01,5.293719546157005240e-01
7.191745140265358438e-02,5.706211372261756898e-01,9.231505497256338177e-01,6.293138214698309474e-01,4.661601489232005679e-01,9.611190544279056835e-01,4.589080582001816011e-01,3.443729557405540431e-01,3.954493529179941569e-01,2.849646049471365461e-01,5.906157750009556340e-01,4.770007979106013485e-01,9.205013518209341772e-01,7.499185955634862788e-01
4.838141710534534790e-01,3.384951167739397304e-01,3.441625427250593616e-01,8.562937680875597479e-01,7.456575806037133436e-01,1.047058775636510869e-01,5.189386006887221070e-01,5.903307073060539700e-01,4.021364998690843406e-01,7.437485164193717857e-01,8.037742381859407370e-01,7.741361440616911782e-01,7.436659685068668368e-01,4.042302840569751976e-01
3.023916377716188153e-01,4.839988567523794138e-01,7.316912315537845712e-01,4.915761933639369863e-01,9.695336043323150577e-01,8.691408312190779251e-01,6.191667355656166327e-01,3.089806426633012748e-01,4.979064431692935555e-01,1.699889802476134137e-01,7.481048102626085550e-01,4.075980002603044050e-01,7.253722770442001533e-01,2.507994664299494358e-01
1.430629236244691516e-01,1.599305215271258906e-01,2.669216827579564688e-01,5.898553794290251062e-01,7.793058383910559384e-01,3.911156762073214610e-01,2.937108195467572069e-01,2.780542215285385921e-01,9.379449216098904030e-01,7.645768169028561712e-01,1.518144791883114797e-01,5.565414557732464296e-01,2.840120733032405198e-01,7.707677580844932708e-01
1.308617509956413183e-01,7.275702364296774416e-01,3.609421121949615285e-01,1.024539513884577535e-01,8.851190187908010154e-01,1.820280320774206873e-01,2.705296858117213210e-01,8.002311033770571624e-01,4.510034044574194323e-01,4.872229971832127138e-01,3.268688613920754937e-01,8.244369410038779877e-01,9.848148749812664360e-02,9.675509206087600234e-01
4.960119819712504041e-01,8.835220797510687785e-01,4.296407429180128523e-01,4.120851640101789726e-01,9.214811570751845204e-01,1.083035215084030278e-01,2.069870832429892005e-01,6.788899253150076918e-01,6.808710289598824961e-01,9.156402456186851779e-01,8.741022613300030164e-01,8.707691456174933009e-01,4.298413105060578943e-01,4.149314259220587275e-01
4.424346671004246168e-01,8.234390809434158909e-01,5.855824180201469886e-01,4.224949409326326233e-01,6.292894994884835613e-01,7.237891792451767170e-01,8.327884916270167359e-01,9.707831219955864732e-01,1.109747679865471098e-01,5.350446111956616013e-01,8.850577471189224887e-01,1.536512965784233575e-01,9.506413153314593467e-01,1.977269894344410028e-01
6.823030358076440649e-01,2.061695319958305184e-01,1.139971974283121442e-01,8.506103103801667675e-01,9.623149537408108856e-01,6.956106440466098828e-01,2.299306173885301841e-01,3.684655672970767459e-01,7.714193732776638557e-01,4.458882745935601744e-01,2.269603417335891993e-01,6.982134845862663086e-01,8.426574207663197758e-01,1.466055027091900109e-01
9.738402017666824007e-01,2.053769723713527173e-01,8.121605014919490717e-01,4.606736427355161978e-01,1.176603305019904705e-01,7.129930425434261032e-01,4.725086888520721451e-01,8.917335947914686312e-01,2.355472185212192093e-01,3.041133608484445916e-01,1.237977218008412955e-01,1.039923646872274177e-01,9.247515397799612735e-01,1.414923688995995688e-01
7.879836177370531658e-01,7.225652163536036010e-01,2.931411733206094605e-01,2.294439884275322750e-01,8.642019930562305774e-01,1.277028024228402669e-01,8.948915685564668987e-01,7.283203183217082932e-01,6.267397187498598976e-01,4.589516829219071892e-01,3.446602885628540225e-01,4.836739147849849485e-01,2.943676320380699263e-01,7.384386343290201271e-01
4.599862024850905895e-01,2.546006755957904155e-01,7.874247486487905290e-01,6.336799698407657999e-01,1.434903548536577422e-01,1.846579958605337746e-01,8.026770488012280325e-01,5.900662487859049676e-01,4.126802117713209705e-01,9.346658854093109481e-01,5.596847231511580256e-01,6.592144345118285953e-01,8.978649064692096893e-01,3.209582244698455655e-01
1.909111586374122871e-01,6.355630369454439155e-01,6.170831086291250767e-01,5.446855602320357370e-01,1.343596436650349724e-01,3.647892186673757919e-01,9.886375635174085019e-01,4.508355744596354020e-01,4.247087752159090512e-01,1.346500751161724962e-01,9.587325621317770441e-01,1.958833826545285650e-01,7.810767827804798724e-01,1.598840179898332881e-01
3.465621112906870915e-01,9.732430656678238146e-01,6.895492322258358620e-01,7.469931698002348908e-01,7.046135882377307924e-01,8.883222554116303460e-01,5.478094606501145991e-01,8.757504947064733702e-01,2.350019457321679828e-01,8.604615519273600688e-01,9.814995990578638807e-01,9.724144055029815270e-01,4.883987652239265564e-01,2.588461371988592385e-01
1.041018751256136826e-01,5.200735523881091504e-01,6.038766722161544864e-01,8.192289370670309268e-01,1.593757534151039323e-01,7.423556694809319012e-01,6.803218078596491303e-01,9.901485449854238174e-01,3.338752677810849501e-01,2.302742604507854729e-01,1.040958757328815237e-01,6.320955503479485094e-01,6.897534208942128764e-01,6.799566752209057485e-01
4.678797021876048290e-01,2.230887321319275363e-01,9.853086280925252849e-01,6.174664404216404501e-01,1.390858077013479854e-01,1.546534345513966013e-01,1.227562844189620528e-01,4.522800172495844429e-01,5.608306977681776218e-01,9.563986098027753568e-01,5.673072064295863193e-01,2.192661544219441927e-01,2.030612606102438489e-01,7.975898950727502434e-01
8.343390118163603875e-01,2.652011803477566376e-01,8.997153021668249373e-01,8.508870869732830799e-01,3.256980979050218550e-01,5.183794356282009907e-01,1.931078147083468977e-01,8.131849861129311074e-01,8.942960913595682237e-01,9.135287829533429438e-01,7.547018800064180244e-01,8.972533875930956970e-01,8.275201131348765005e-01,7.435149873945025023e-01
6.796110163918759328e-01,5.030924088307116016e-01,1.298016622609675375e-01,6.642689301363976506e-01,9.539759776726998153e-01,1.021910192664766542e-01,6.596459443272573164e-01,1.688467681641933893e-01,6.368204642748545030e-01,4.743010557598610899e-01,8.664685832112380970e-01,7.418305586566542598e-01,5.861916499634304278e-01,8.126721789574616883e-01
1.157300253399268369e-01,6.389979455937458974e-01,1.648564101099415924e-01,2.010754392362934517e-01,7.056874291825211420e-01,7.562237140195856577e-01,7.789793019479078762e-01,9.865319782028511009e-01,6.489112122939522109e-01,2.675253406943942092e-01,8.764031094090036778e-01,7.792362770662573102e-01,2.204003788022836363e-01,9.453471913068240973e-01
3.101495302437717316e-01,6.442896875543714375e-01,2.297578979920736342e-01,2.256875299933289725e-01,5.562002073523406587e-01,8.821481513839593003e-01,2.587014818854784792e-01,5.327539555617387679e-01,4.033353169379649272e-01,1.385563639065499342e-01,8.486678968511337517e-01,1.662522835405878807e-01,8.007331177037674275e-01,5.768242749131614611e-01
3.861974370054291894e-01,7.487093245189504476e-01,4.794634611788269885e-01,8.792287340363630355e-01,7.970010211589397819e-01,7.474481044116138007e-01,9.093285071083866411e-01,8.106437793367911038e-01,4.438891289783992722e-01,8.615688448825182810e-01,3.755508297627282999e-01,9.651338604223269613e-01,2.543795077093500279e-01,4.585325527687184599e-01
5.711051542167721040e-01,6.788951405669211292e-01,1.899051175356355758e-01,7.992170648164422797e-01,2.010364844197553291e-01,5.664836097126946246e-01,1.528575334197905811e-01,1.612253481194262095e-01,3.275214928599607944e-01,6.628696527688544560e-01,3.713928633556115577e-01,3.896321161192351501e-01,8.451573182077590785e-01,4.232892416403387648e-01
7.128409521827151485e-01,6.390596578690843632e-01,8.339184979915990059e-01,2.848102233901397273e-01,4.229555699070138841e-01,6.122892409464975039e-01,4.434741817651915996e-01,5.901119716523626213e-01,9.049919539206090491e-01,1.766582244886602537e-01,9.117539662857747640e-01,3.789452717263318560e-01,9.109537459351217947e-01,5.015499620843678619e-01
5.733768038295661285e-01,8.021446032361480016e-01,5.426278002097001396e-01,4.185966170920628615e-01,1.876051597280029848e-01,8.749315771738358505e-01,7.651694652772954575e-01,4.692333323917531329e-01,3.887298577189617355e-01,2.727293787321692364e-01,1.172124268469202230e-01,6.893659910268117308e-01,2.465104119122749349e-01,1.239730660437497883e-01
5.528736837650973790e-01,7.126508199853354153e-01,9.443198205911461640e-01,4.410087927411431852e-01,1.659896810222683816e-01,8.349494582313031765e-01,4.361798735621975065e-01,1.732499845121990012e-01,5.382515847414414134e-01,2.564952702779791371e-01,5.937322296837382885e-01,1.140820680843885881e-01,6.066552850771228522e-01,9.256163448839013208e-01
3.109194291955968414e-01,8.541721715043276708e-01,9.015804203526516236e-01,5.775032517842163537e-01,6.345811608955743699e-01,4.450209568322954778e-01,8.551639296637315590e-01,1.886080892679205256e-01,3.182146943226376035e-01,2.711293637390601585e-01,9.433262678917113675e-01,5.396468375386851424e-01,2.129787078135249589e-01,9.304821615546745583e-01
3.591353994188908882e-01,6.527536010384250575e-01,1.375263832044858192e-01,9.715330789867958616e-01,8.561773993919330472e-01,6.646256409940425325e-01,2.325387086846160967e-01,9.948895957798850054e-01,4.838776694126066258e-01,8.765879755817024277e-01,1.479860531154227055e-01,2.470329928088580151e-01,8.930624247998206755e-01,3.594063217704190905e-01
6.979445738901602914e-01,9.462256657346937994e-01,2.255692628685523615e-01,2.015297152225564437e-01,3.295318146628968270e-01,6.688361072227814175e-01,1.409880425918274560e-01,4.284677757170761714e-01,9.054379821180221777e-01,6.668308952696130332e-01,3.320759659635723060e-01,2.983331689874884618e-01,8.224996998185655217e-01,7.921466640264159809e-01
8.322613862117703709e-01,2.727491011380600572e-01,2.045829287003498032e-01,4.787440766722783070e-01,6.632496134994491088e-01,4.469541047001276413e-01,2.813311137463125888e-01,6.944635091154248707e-01,3.506192612967869437e-01,4.250788228653775147e-01,7.327651633326055514e-01,1.839709818169175115e-01,3.016324034474769378e-01,8.099355682672489953e-01
4.933543379928519435e-01,5.288517155019935023e-01,2.871452311734830620e-01,8.899792604306110411e-01,3.441375480396836051e-01,9.149214294032621542e-01,2.171234555012173106e-01,4.848168122321082074e-01,8.457947866910338064e-01,6.561881908847493339e-01,8.326909140139588938e-01,5.911093036603893847e-01,3.194521462058081407e-01,7.103222652542048321e-01
2.614314841992751992e-01,1.257122722741652043e-01,7.266495470340927909e-01,1.537155307950093808e-01,8.967745346607067791e-01,8.622197618324864976e-01,7.094732383446593627e-01,6.799176057026105058e-01,3.269657101594252158e-01,2.903513035298816991e-01,8.057759293875634832e-01,8.094262544943297000e-01,4.883281917784213499e-01,2.324467299877650550e-01
7.667632675186782931e-01,3.928289509862022411e-01,6.971421145654129736e-01,7.412424357778458761e-01,7.082150939229312492e-01,9.808338841098345195e-01,3.970636381170210005e-01,8.124442828126741123e-01,6.866841090367488132e-01,8.912115900613729602e-01,4.510146003041762830e-01,9.708234786095109037e-01,4.255428633939128402e-01,8.110298496686384473e-01
9.912256828615986226e-01,6.469285805693582025e-01,9.101692392469911130e-01,5.312226440101314173e-01,7.778123980462787745e-01,8.353135639987122607e-01,9.506199268713333428e-01,1.364257083911765978e-01,3.303951257038186262e-01,1.195750882145532462e-01,3.536254857445910171e-01,6.510741836723266118e-01,8.516700624357849136e-01,6.305175126403195218e-01
5.029548185403565075e-01,9.541814127991646854e-01,9.645609946772337739e-01,1.049564726293976402e-01,1.201296876332200864e-01,1.026080451971334850e-01,7.162883591313190523e-01,7.903619407213650083e-01,6.396850461349038452e-01,7.186766491841334314e-01,2.565038178364472121e-01,2.414661434057767952e-01,9.813423267959045515e-02,7.623124398963577741e-01
1.994746884191978542e-01,2.633241500765594045e-01,4.305452043019156183e-01,1.790135723997102468e-01,3.360357133515746164e-01,5.372333726069322690e-01,7.459818931535325826e-01,4.703449755601676885e-01,1.285396486265870386e-01,4.345630291132423495e-01,9.464497299877105974e-01,4.906104845769193035e-01,4.641050084936647058e-01,2.095261948881407266e-01
3.589519687339589593e-01,9.712723778255339946e-01,1.437199524745227108e-01,2.350388595088533372e-01,5.123836006439622670e-01,2.144568565276885053e-01,8.699741419896880323e-01,4.849443411982662377e-01,2.186265936848151570e-01,4.340699956197143217e-01,3.164619406975400784e-01,8.530134548693826257e-01,5.316185913061974855e-01,3.233176015547203352e-01
7.626312180757495174e-01,3.607503206569210308e-01,6.683491343835156195e-01,8.017538283995403470e-01,8.137622193285387606e-01,2.011695054844626074e-01,2.399067250080361424e-01,9.240302628290719689e-01,7.369989418412660198e-01,6.018507951831812974e-01,8.230895517095510039e-01,4.122305109070608653e-01,6.906535895368517419e-01,3.766019884144886087e-01
2.470880378695263224e-01,7.375062565493014644e-01,5.931111501568534505e-01,1.709970451516612255e-01,9.238978494387869445e-01,4.756266126618140522e-01,5.125820485529882786e-01,4.089320411670231969e-01,4.942310319719651623e-01,8.779947720167241565e-01,4.476850077867209343e-01,2.305895290150607180e-01,8.904159728516752859e-01,1.962137565710435627e-01
4.871902357459728106e-01,8.748399977638968705e-01,9.777664686703602115e-01,1.414119493589475474e-01,2.431109884237989405e-01,6.676996737894936862e-01,6.223576728551838411e-01,6.010737071889081795e-01,9.705938100921319700e-01,9.732600380018671116e-01,8.023915716099068174e-01,1.093048896305830325e-01,2.481596121856554649e-01,2.496589358894462651e-01
8.476413630866809212e-01,4.119678048709015106e-01,6.832915823967538049e-01,4.070108799491373164e-01,9.088458129881659131e-01,7.433740910734678575e-01,2.742194668405804614e-01,9.585911410654692766e-01,5.984420684926800016e-01,6.754127706707422352e-01,3.452459435504037222e-01,4.543682575923865818e-01,6.837832539802373155e-01,3.272638251914822827e-01
9.649181966922665277e-01,1.302556202593382617e-01,8.248786954571535324e-01,3.887964740282814913e-01,4.931903054158882638e-01,4.472633452775605090e-01,5.827189019204886966e-01,1.185383784144186936e-01,8.365272095550322362e-01,9.377095152880776663e-01,3.059182628475601851e-01,9.443125351340828644e-01,3.197059383597525284e-01,7.717303195728613119e-01
5.990748653386447353e-01,4.641219191124341115e-01,1.932842655173931945e-01,3.207085567272085491e-01,9.131314964196165507e-01,6.834242437711968154e-01,9.890079146588212078e-01,6.810256007381182419e-01,3.744114946573511848e-01,2.470784628576592201e-01,7.605458338877031377e-01,6.123156073190733073e-01,5.462954429902107112e-01,8.197403082946684849e-01
7.953180449621267689e-01,6.793114397713303498e-01,8.199760714008786922e-01,2.531576460588870758e-01,5.424713852882425691e-01,1.697323765535250772e-01,4.478214394407389332e-01,7.084913451391927630e-01,4.047427447591758209e-01,9.343158462637579653e-01,2.190251169503516504e-01,1.957608317029943257e-01,8.396751790852943209e-01,5.564849682997139446e-01
9.061104305098673928e-01,9.085544445318062268e-01,4.876764264427461137e-01,1.935685940493629131e-01,4.369679878234951076e-01,8.569530080152381046e-01,6.857502681577388737e-01,5.583183639612041560e-01,5.101602078266128659e-01,7.885006645821796001e-01,3.754715396613762524e-01,1.901489288697401081e-01,3.995241837763377490e-01,9.401001973819074209e-01
1.531495870300433049e-01,5.046802843891176060e-01,2.372121930049961303e-01,1.734719160784961300e-01,8.408013023011876585e-01,4.224174865353041430e-01,2.581906979714977957e-01,2.683180426871660251e-01,2.129877043117564817e-01,5.039765017736959063e-01,8.830570908193450252e-01,6.710889887740438819e-01,9.473288674860390612e-01,3.792915759746020021e-01
7.924968333019539735e-01,6.725211268488744398e-01,9.405284716426497438e-01,5.258807526909915486e-01,8.342851985824345507e-01,7.174775745087423884e-01,1.240454233353183028e-01,4.720907708394378455e-01,1.702413675305944063e-01,6.517385972611823286e-01,7.217518345326678908e-01,5.422487465431024001e-01,6.567747730750126411e-01,2.517223450576567267e-01
9.754830723805467674e-01,1.962770646940285302e-01,7.914764280438183475e-01,4.879778993957617494e-01,8.042580423281712187e-01,8.303061718199619134e-01,3.046742123800292856e-01,9.463385350057612611e-01,2.165862709953113308e-01,3.246190690128792355e-01,5.502497351674875414e-01,2.243222949774994479e-01,6.484304278072916539e-01,4.143659225274988755e-01
6.342405621634227275e-01,6.415233212423030462e-01,5.110205820517774722e-01,6.950156286455406729e-01,8.007431846890294969e-01,7.879396056477238064e-01,5.381895180344404839e-01,5.329833066766284100e-01,8.497644252221808747e-01,7.869268307899771608e-01,9.995351807582801840e-01,1.374836493994137376e-01,2.923398400432474231e-01,2.603033414193155481e-01
3.584375202126163229e-01,2.630168164617310844e-01,7.314759827873378306e-01,8.496996982633105988e-01,1.904057130777940809e-01,5.756397198100234869e-01,7.740510278871013394e-01,2.394309505253016668e-01,2.815311581351948034e-01,9.497814274684918123e-01,4.862198626057319117e-01,1.845341494439119712e-01,1.480950455117342468e-01,7.425952585579965737e-01
8.431201398816940973e-01,3.445204293581913824e-01,9.445054037399482905e-01,5.873558262094809024e-01,9.849944702439203947e-01,9.728571062312273421e-01,4.342523419791509687e-01,3.358669109610559200e-01,8.176061479495362327e-01,3.852892208035114674e-01,9.125049978509390813e-01,5.863776029502497655e-01,6.775701387729713421e-01,6.260601849191355095e-01
3.197543837635440367e-01,1.139114985856557044e-01,4.759851845451130159e-01,9.691891119168538626e-01,7.639043499746579480e-01,3.979597968419986143e-01,7.175460186126465523e-01,1.181808537916106960e-01,5.547666466556614440e-01,9.547834901124604423e-01,7.813941555538984618e-01,4.050258948816593541e-01,4.717685215054213121e-01,1.862649417085501802e-01
5.168657060115036117e-01,3.339298331693800748e-01,9.926670371829837691e-01,9.890127470661980169e-01,8.207957020316339891e-01,6.371863600318223853e-01,4.085946199220838460e-01,1.477950994886588487e-01,1.066274007969132548e-01,8.962988005748921960e-01,5.406951105441623051e-01,9.430600967913133070e-01,8.461018052098788766e-01,8.241738362500604653e-01
