2.232872851070921150e-01,8.593703764661615452e-01,8.005390912955135940e-01,4.180143493181645575e-01,4.379294807732317385e-01,6.262254738861390280e-01,5.948270237821643436e-01,6.005919379598717578e-01,7.084159338729315580e-01,9.982739262539666036e-01,5.254713233372946268e-01,3.939861678364561803e-01,5.435888438348644991e-01,1.891618763613722720e-01,3.649257138512435605e-01,1.643524105734764096e-01,7.344507421719330686e-01,6.713056309953904233e-01,1.663681521478889702e-01,1.656486538938978514e-01,4.438527568214424845e-01,2.652090383839359466e-01,3.514070479776585376e-01,4.403104547379575462e-01,9.742506577515167576e-01,3.419040429417758431e-01
3.299898611069551624e-01,2.783562794890268588e-01,7.969940314741346121e-01,9.670811112083529393e-01,3.417314009494044624e-01,8.734703542411849098e-01,4.022807490310623679e-01,8.134851690635912513e-01,8.155196086721148152e-01,6.966205207788678244e-01,4.184137443462550565e-01,6.079627143191447258e-01,7.411844804288388877e-01,4.456233165723356704e-01,8.455191576141255494e-01,4.306344946626272097e-01,5.933881213576652769e-01,3.680816720248368812e-01,4.230847411076976705e-01,1.447958585689280153e-01,1.341310373119222465e-01,3.963848529507503216e-01,6.496824478533141933e-01,2.207766226928696562e-01,4.641301170163276146e-01,9.824457350766552244e-01
9.950124657538923778e-02,7.495486104353840107e-01,2.235970151624032953e-01,9.858142487129003539e-01,5.679832066064823826e-01,5.400735286221989284e-01,6.595032654187762411e-01,8.188772892682820714e-01,1.882794259881388488e-01,9.957349666676660327e-01,3.611750923011787240e-01,5.104893521280281510e-01,4.534549901772172431e-01,7.466092780036023280e-01,6.342799865473882637e-01,3.573520496374161248e-01,8.239033802944277785e-01,9.025719326379499918e-01,9.256486542129641615e-01,7.959894582198158153e-01,7.171737967684799209e-01,3.297401567099436659e-01,2.932051400677856412e-01,4.831331434201043828e-01,4.044743457561613131e-01,9.380016270845338289e-01
6.543648044669027053e-01,9.390028545844059105e-01,9.426181529739816600e-01,6.859319346394124883e-01,8.557483725416705767e-01,2.014574215064676155e-01,9.373094281382392534e-01,6.424739054088366430e-01,8.892258343703486334e-01,1.999733394782072515e-01,7.532913387857692600e-01,1.979105603367865840e-01,4.853352190753273399e-01,1.631864035462867735e-01,3.533458227687636954e-01,2.739128403804137468e-01,9.764040758296513856e-01,2.400996547929723224e-01,9.531495434729646554e-01,4.545813826318908513e-01,1.628366792946160935e-01,4.682539835002291762e-01,6.159353005923746682e-01,3.192530912988900682e-01,1.868277976189949841e-01,8.939865604696698442e-01
9.241254167750981852e-01,8.960796785990700064e-01,1.792577200638602319e-01,7.549686516939692060e-01,8.772534729320055069e-01,7.461068885147995600e-01,1.293747630814521266e-01,9.469863382704355459e-01,4.347102794928637826e-01,9.078427572825034098e-01,7.708531336653547950e-01,7.714192578547428569e-01,7.075237655784448743e-01,5.626435526980112511e-01,3.496673260092115210e-01,9.119150157827017322e-01,6.483305889005807066e-01,5.660471105092930166e-01,7.739714185029488158e-01,9.854206619552604574e-01,9.806455216891596383e-01,6.651228272929062824e-01,6.628874640778409377e-01,9.472652057223270861e-01,4.024331063415634291e-01,4.097105834673244740e-01
3.311827847407269876e-01,9.994739249602833109e-01,7.117290858548968036e-01,5.736256521353179094e-01,8.318581983749941955e-01,4.548699052624853856e-01,3.582690939231076843e-01,5.445935126180929675e-01,1.526257694312070368e-01,1.398115877860593714e-01,3.937204086068181175e-01,6.948494588508949965e-01,1.228640025469882047e-01,7.640855467326789219e-01,5.756610285590781917e-01,5.354913286519545901e-01,3.783042597044095623e-01,5.952016194458330522e-01,5.620632155918651174e-01,4.942344819073112849e-01,8.087810220564787267e-01,1.865459202867285893e-01,5.614387610301229126e-01,3.109852579605099088e-01,8.254955970354915795e-01,7.034804756186742170e-01
9.098757494348460595e-01,8.003679119090860716e-01,7.240169399604077238e-01,4.558863275203497434e-01,4.047356459407894791e-01,4.360869725775297634e-01,6.220742858443708556e-01,3.890187010095148001e-01,1.385846553699262296e-01,3.782834356989371871e-01,4.134000502377085384e-01,9.543217864621080793e-01,3.168115275877873005e-01,5.807126660510326666e-01,7.222798496762553588e-01,8.904058607726259567e-01,9.743418866077259155e-01,8.469236482585946746e-01,9.321815664032470083e-01,8.986199279568799492e-01,8.777005962612662859e-01,6.560248447273324679e-01,3.948521322796350042e-01,4.117233939663864639e-01,7.177388444843774140e-01,9.536125033414062369e-01
7.601899665903211201e-01,5.061882562633336358e-01,8.947485291460152146e-01,1.210652727033223464e-01,9.095958455202516335e-01,2.003567581603407644e-01,7.476581280973751964e-01,8.362548463750316685e-01,2.264964627858475632e-01,2.373500108005429654e-01,6.915619218421928949e-01,9.362754279744220920e-01,9.654661878387449381e-01,2.234157259639473481e-01,3.035922552663887219e-01,3.666922286970105138e-01,2.468689759157538244e-01,4.048397684832243382e-01,1.630797286724490480e-01,6.380523771119278598e-01,3.207606551332535805e-01,3.491668950473991173e-01,8.461310270230898434e-01,7.191239233478434745e-01,3.812652820775156992e-01,9.733551392200207042e-01
3.862172591741390160e-01,1.594784984879418499e-01,6.272428518396035990e-01,7.693338818769426268e-01,1.227002261528533505e-01,4.350727043932605675e-01,3.841092726767886267e-01,9.226890382154114834e-01,8.343569696532545654e-01,7.948206948886507028e-01,2.542428712188346540e-01,8.267287873381419239e-01,6.734236963545802146e-01,1.935707146344362306e-01,8.537486302905002988e-01,2.582186204141529440e-01,5.106974913040884800e-01,5.713526358522191817e-01,1.231622905274111640e-01,1.387286404256840022e-01,8.457223772268224193e-01,5.187616298940268544e-01,9.533426572119194642e-01,5.910572452691252865e-01,8.054441774474062621e-01,8.890532407412666815e-01
5.580039464461000742e-01,5.382344806898743395e-01,7.997322587322087672e-01,8.369450684743352520e-01,7.421368083354087375e-01,8.048162436969812372e-01,2.762264927064499997e-01,3.708928439916203135e-01,7.279404519175438626e-01,5.885147005160518141e-01,5.286583143245134897e-01,3.177861701147959850e-01,6.289430305123806519e-01,3.417422813935968584e-01,7.029693599118267411e-01,3.373096730963273671e-01,7.751271715937312345e-01,5.737993482649932364e-01,1.140578021990641400e-01,4.766727480160599661e-01,4.629278609324122828e-01,2.768566679820536613e-01,9.720104191527377813e-01,7.300632156746840185e-01,2.367183198871573857e-01,2.212744734890401965e-01
8.652546262341523908e-01,9.903475445825973278e-01,1.417913995216858181e-01,6.658944641187591884e-01,7.826218883968708573e-01,1.890251190959074123e-01,3.872339079180385224e-01,6.237508397244974079e-01,8.898969008388103452e-01,6.714273270545141337e-01,6.782732039446627281e-01,6.253831932045719189e-01,7.240833074226855626e-01,5.089013026541394646e-01,4.245935467778361172e-01,3.445534339200451157e-01,8.968275189875891673e-01,9.059871183336557499e-01,1.851224296308420503e-01,2.000726912259766233e-01,4.475450375628476918e-01,2.845756447422858049e-01,9.743791413598238416e-01,4.365033437327942578e-01,4.827773590845043650e-01,2.289482151699025192e-01
1.815987380912192362e-01,8.511474341957895318e-01,3.024714625475050100e-01,4.317625942376975834e-01,3.068551635062305993e-01,9.760709759002739183e-01,3.552694439374787794e-01,9.725962573896496099e-01,6.672805256903580062e-01,2.394743264404517735e-01,4.872202116167875796e-01,7.382093177637186754e-01,1.592205323193483235e-01,7.963138860301052224e-01,3.650667381261537559e-01,7.027508539710787261e-01,9.505125055964384062e-01,7.009203762264994975e-01,9.318231976481967660e-01,5.547713796741469139e-01,6.008569257994545998e-01,4.426565808717135564e-01,6.331525763503239590e-01,9.095828553037175190e-01,1.893211936636460535e-01,2.184370215786587965e-01
9.653231491334635095e-01,3.681638075222000706e-01,9.862335460797806430e-01,6.537899341807901221e-01,7.159547526248152272e-01,6.129029911157639621e-01,1.834713949887280815e-01,3.601279217684145162e-01,5.429230863036391685e-01,1.161341049212564480e-01,8.853581565036429124e-01,3.872211552267211254e-01,4.734365283793199874e-01,8.749672232358153279e-01,7.921626310655711656e-01,7.939419413897987887e-01,2.009484949612090343e-01,3.480569249605102722e-01,1.913360735841951321e-01,4.069986147218617734e-01,5.601625224063417896e-01,2.408776002802505423e-01,4.638267517246893457e-01,7.596603518622691009e-01,5.599210072257914117e-01,9.749587168250933855e-01
2.947981854319421391e-01,1.507281101522637556e-01,9.444234528089735514e-01,7.243159476807611297e-01,8.404769533232201439e-01,2.772047337794378286e-01,4.626355091567154187e-01,6.465723430770046187e-01,3.258379346346069738e-01,7.827722097729588047e-01,9.108296090726036853e-01,4.515080337476287120e-01,8.362159831976888613e-01,8.255884938398161399e-01,3.271537544864086544e-01,8.932640710366183123e-01,9.200975659206257484e-01,5.149034700790697805e-01,8.433939469862491434e-01,1.625605973208308630e-01,9.207210299198466119e-01,2.797376568376271355e-01,2.581972184921884073e-01,6.889043900312636914e-01,6.821432578748498621e-01,5.638524190864022678e-01
9.730221326906249857e-01,6.829477917331282510e-01,2.356124907882609920e-01,8.412662204077309136e-01,2.539059323192683348e-01,9.329194588904414775e-01,9.142308301502528600e-01,3.297381775801923043e-01,5.952958857932111325e-01,2.309179914607330797e-01,9.268358623589355583e-01,3.231239169723658100e-01,8.769343443915853520e-01,2.587392555342995504e-01,5.235229118409598925e-01,1.614644318873475481e-01,7.057149298695406525e-01,4.982876560182034620e-01,3.067698494584217839e-01,9.960282271996111492e-01,8.866954556833190892e-01,6.427511236686155316e-01,6.184958673231967241e-01,6.998844577079718077e-01,6.194040970166547755e-01,4.667178445297225919e-01
8.872806552389512769e-01,9.668576126802534976e-01,9.517973008558761050e-01,2.153363299138813802e-01,3.274705519149008759e-01,1.923893491998531768e-01,6.295112852021241823e-01,2.392184323333996498e-01,8.740633026076994883e-01,5.922345746400556887e-01,3.123920956595677700e-01,1.175976210282561885e-01,7.784874465493573092e-01,7.734391233720733227e-01,5.770620779666770783e-01,3.408892418270397795e-01,9.668959880854065547e-01,5.661719864178712536e-01,4.710244193026472126e-01,4.883984554143315782e-01,5.740163480461292211e-01,3.762651508485624352e-01,4.705300523970782911e-01,2.979991611068090740e-01,3.834963904596758177e-01,6.847321157731119934e-01
4.173609266115370087e-01,4.709144735676982219e-01,5.392712119590109543e-01,1.863775239126020389e-01,3.489759577948390312e-01,6.394305962928837905e-01,1.013265115983329884e-01,5.927164952413697119e-01,4.417239053241898694e-01,9.188670900038454770e-01,5.339591290056537876e-01,8.668499161539794384e-01,9.361248924120313397e-01,9.014413814865714913e-01,9.462535642496225918e-01,5.041166557563536710e-01,8.382661219038533007e-01,9.975134092982056166e-02,6.089991137226695717e-01,8.205205558698923651e-01,5.994977966403811642e-01,3.502670519447422248e-01,3.894719731890254888e-01,2.948472921038272632e-01,6.205089698743939675e-01,8.741081244389918847e-01
6.705750529036419438e-01,1.032239394978084757e-01,8.089680766543420054e-01,2.916093572953605273e-01,1.279299865314641738e-01,8.543417680974686457e-01,2.090451622645928820e-01,8.938570302329059691e-01,5.585909014447577592e-01,8.953245846790969242e-01,4.138019018688207651e-01,2.838909457513122958e-01,1.179682147055819558e-01,4.813103244745461362e-01,2.175695302353553295e-01,8.731509175594664995e-01,2.907767789467879394e-01,1.009528643773817125e-01,2.503867845553190974e-01,9.464532007541343051e-01,7.490817715889916961e-01,9.535451114238618908e-01,7.536677844213693911e-01,4.805038752518832057e-01,9.156797432508594348e-01,5.855257672456951612e-01
9.470513416708419285e-01,7.842748121869533851e-01,3.216389504797139143e-01,2.254659804274068702e-01,2.247675676124750166e-01,3.771138162565337293e-01,4.166307022265853255e-01,8.694054502972562437e-01,6.984488595070219574e-01,2.883434194436411135e-01,1.897652423041034930e-01,6.047000354310926307e-01,2.158973030951419902e-01,7.207283969075264363e-01,5.983874176550264545e-01,8.958150637575467146e-01,4.543171041033396973e-01,1.057244470047906393e-01,6.948560875170501916e-01,6.018721225888185034e-01,9.805104029437410329e-01,8.852126859555309313e-01,1.947719758861179984e-01,5.911146949631530534e-01,5.845157604515447414e-01,8.029019656683272776e-01
1.167838957321221949e-01,1.361081522457918969e-01,5.302489809508081908e-01,3.810804425778141491e-01,1.418112364120482638e-01,6.273053730382978088e-01,2.683154705339335089e-01,9.733449303347484483e-01,4.319914819457026378e-01,2.108010248861192093e-01,2.894302051952460375e-01,9.812122581131853261e-02,4.647176331710710651e-01,5.824980179020853299e-01,6.297541212059025728e-01,2.051587451800628570e-01,6.494175587172372754e-01,8.463869801715028229e-01,7.829257573559667005e-01,8.125690498723017186e-01,8.519715468075179654e-01,2.887124040264329450e-01,9.518936271374187630e-01,7.123097349282568880e-01,7.638603439205289281e-01,1.109468470216907754e-01
3.916652398360541687e-01,2.402383660145092914e-01,8.666808847193948617e-01,8.969844938344765373e-01,9.212056458716317842e-01,5.136514370727491841e-01,4.829130023408232386e-01,5.568805560826562973e-01,9.970997703022500547e-01,2.821549596106766034e-01,7.643943358124856147e-01,2.984964239925463891e-01,3.657808384763027165e-01,6.759223665396412173e-01,8.463743497447889785e-01,9.750991048795193405e-01,3.836060425602558777e-01,6.157553430774436176e-01,3.607979898688375431e-01,8.621079790193219017e-01,7.180220616333005124e-01,2.249553533770745073e-01,3.905898966172467457e-01,3.167252653532141582e-01,6.771004710272162663e-01,1.349191454623871467e-01
