2.233808337726616577e-01,2.479936920842082670e-01,8.119830782488691723e-01,4.752633360357895742e-01,1.235788478351706049e-01,2.740051191558078303e-01,7.094512196755986544e-01,5.934021313262833885e-01,6.604854677434914834e-01,8.549641381943605678e-01
6.483243069372018885e-01,9.395564304435087832e-01,6.484792769894183184e-01,8.658454490346562116e-01,6.369512324378936441e-01,1.657504009991966620e-01,2.894057814240377779e-01,9.524553701693440066e-01,5.753736014998993564e-01,7.532273212947649954e-01
3.544853269583938538e-01,6.983036877449858570e-01,9.415439779182421809e-01,5.297504570357914888e-01,4.885877306082693772e-01,3.290916425342122476e-01,1.370140425114736438e-01,9.307361072696830329e-01,2.395362900195889821e-01,8.838227279922048485e-01
7.742386215454847287e-01,9.480160879336954061e-01,3.592855551189300667e-01,8.915933482065828697e-01,1.513649425475434018e-01,2.876897417598378026e-01,5.117251281131858232e-01,6.360035949701319247e-01,2.666764262112149564e-01,3.010591675582348636e-01
9.894293113843728449e-01,6.948369474394185952e-01,4.771220623725066501e-01,8.756893010387819531e-01,7.307215233255213160e-01,5.088055554465898966e-01,3.440849473683735282e-01,4.429199113048873371e-01,3.039979732341053786e-01,3.376118736906080775e-01
6.736257917033759979e-01,3.098599792395284047e-01,7.934612199172166314e-01,6.811091853998615386e-01,2.615588639549499828e-01,9.947678994476389924e-01,2.896347078612776516e-01,8.265128989421346439e-01,8.767226986227042440e-01,1.106381846376717909e-01
9.017381693593797820e-01,5.715599547091861909e-01,2.517696081705231292e-01,7.907106912110177799e-01,9.292439597182658995e-01,5.487266489556279492e-01,2.110012854647394243e-01,8.200525980833474060e-01,9.449554452189985465e-01,3.417137531773169479e-01
4.001314861558869507e-01,2.981581009230006574e-01,9.006215189264643595e-01,4.567337239663257220e-01,3.886394716652942782e-01,1.067665345826490225e-01,1.344194383732531806e-01,2.111869529857805516e-01,8.204914070294226924e-01,6.054205750545463838e-01
1.750009211458771197e-01,3.007043456694198924e-01,3.160580187693251553e-01,8.931874669774803044e-01,5.175972614544742667e-01,8.152455729616243651e-01,5.183611495138409353e-01,3.865655628668482890e-01,6.414811737288337312e-01,4.115612241302055718e-01
6.164019408373658804e-01,4.993905308870418835e-01,4.960854307544526609e-01,6.579908942455094945e-01,9.961644878444732010e-01,4.612835412803300561e-01,8.671897531291398176e-01,6.520750233921011052e-01,6.365911290005894507e-01,7.010771381151961190e-01
6.594589998930184827e-01,3.533480668703679051e-01,4.215711490154399610e-01,4.320814949137686822e-01,9.709102430499007008e-01,5.978821259874195215e-01,2.103021763525822485e-01,7.028269179330749461e-01,1.462981321045035144e-01,4.804180021391121769e-01
6.670464123882320351e-01,3.170006472633026817e-01,6.705732615807310504e-01,4.896987145796945495e-01,6.012755140323580161e-01,1.245542037133714197e-01,1.450341354621536849e-01,3.272383258677829532e-01,3.017102089328109193e-01,2.470228004770741725e-01
6.009596071107042858e-01,6.636849864532934351e-01,1.560058727647072041e-01,1.579246583806117599e-01,5.344201809069004661e-01,2.672823752302120881e-01,7.266259324529926733e-01,7.647223389590880327e-01,6.018230359463762058e-01,5.736959824974676714e-01
4.528196412348465261e-01,6.572614412585154886e-01,3.348827357737813037e-01,7.988845113581117818e-01,5.661355963912632072e-01,3.700676095247911190e-01,6.625299589526713051e-01,5.217258088991836296e-01,2.808353767363511722e-01,8.797493583116084981e-01
8.541798904958429750e-01,4.080959939960809857e-01,1.544465628419958436e-01,5.787288671820463026e-01,1.787387077234617039e-01,8.344156933140733923e-01,3.028857558059990240e-01,6.547020453234922988e-01,1.357047872462877613e-01,7.546911567602717641e-01
7.527148173029263312e-01,5.649951597719280461e-01,2.036353917965601223e-01,7.302822224384115657e-01,5.666862956133503770e-01,6.012713859420563134e-01,6.259321739473879820e-01,7.160631672667062686e-01,7.402552856519843960e-01,3.899466901562883558e-01
6.068703805089821213e-01,9.730753653403780845e-01,4.743932576639958709e-01,2.326454305075782991e-01,7.016066980758980387e-01,3.594871569263353162e-01,9.621019894099203107e-01,6.348756199094104380e-01,4.726244828199366865e-01,4.372240587788219779e-01
9.222583374449168092e-01,3.326531479144244630e-01,8.513422397169350120e-01,9.314020753383857043e-01,1.211351491163877442e-01,7.945366743694846079e-01,6.719355255016355999e-01,9.913320376041773185e-01,9.669207636016566854e-01,4.611114031101214428e-01
4.670024908631150162e-01,4.123947267492796276e-01,5.846142668557757771e-01,8.143085212880200041e-01,4.247495956958464158e-01,7.292409409474843729e-01,3.754648426399945227e-01,4.050687443529018550e-01,6.708686934643429689e-01,8.067649970332987364e-01
7.400672277605246929e-01,3.236655910780442680e-01,9.039790835707689487e-01,3.137553850932818800e-01,8.097954132453968334e-01,2.786819633692075859e-01,7.613311133632442163e-01,6.297325890661883419e-01,4.248739520818194393e-01,2.993932570393239012e-01
8.691788830686921763e-01,4.321682933384484171e-01,5.621568023602713238e-01,3.446557678567087057e-01,2.394226405589771622e-01,8.944320894787231024e-01,9.713521059174233807e-01,2.785901174458788043e-01,4.873547577439241718e-01,6.059679786990056494e-01
8.455169055434035297e-01,7.235097920375734848e-01,5.672926035971548320e-01,9.717072055489781590e-01,3.676901442902602013e-01,5.043073788409268010e-01,8.473060833129896219e-01,4.952908321092278077e-01,6.056504830707104547e-01,5.230060334587779414e-01
2.037664556109277936e-01,5.095246039062846233e-01,9.891803976034676538e-01,1.768013000432072379e-01,5.643300095862506804e-01,9.595200447876941485e-01,9.602589562459578065e-01,4.873583023841784323e-01,7.296077198833900157e-01,9.797578762991900891e-01
3.151049017624603099e-01,3.337843539395806691e-01,7.745966754304184354e-01,7.237416006076855535e-01,5.622809640367866235e-01,4.548284804516667945e-01,1.463269479662511752e-01,9.923365504663206327e-01,1.762380749733547525e-01,1.060616756662746407e-01
1.960164331871254439e-01,1.422207649049737066e-01,6.053934590346580213e-01,1.330231960627298038e-01,7.074799409784939819e-01,6.936678439105050664e-01,8.408499632691353032e-01,6.763697846999606744e-01,1.812199573596051105e-01,8.179691069777507151e-01
4.762359388162875073e-01,5.797050430283575695e-01,9.698667549202613092e-01,7.953624206099922933e-01,5.447625390013138835e-01,4.865527320308559722e-01,4.608834305727098624e-01,6.024274591293322656e-01,9.358821659947437199e-01,8.847326336005464364e-01
5.304945799353946168e-01,5.900757545243765501e-01,8.694379279777445513e-01,4.735064292518586515e-01,9.797698244704821091e-01,3.389161207413911026e-01,5.869593324967906645e-01,4.299040188316021749e-01,6.730680437806685346e-01,7.651226669042775486e-01
5.559940267529264180e-01,5.431153594629125614e-01,4.946793186954883126e-01,5.131580082965681022e-01,1.029939266159301120e-01,9.545016351181204728e-01,4.704001771150289057e-01,5.763063135162257433e-01,9.962993570101024154e-01,4.305070414640612686e-01
7.455611471175396243e-01,7.143590103174110029e-01,3.781464339819334830e-01,1.751426607733222729e-01,7.358240054248663675e-01,9.507633269798378972e-01,9.348024930432552448e-01,8.630535216144031851e-01,7.520871735438469097e-01,8.904778899698578831e-01
2.967253907600694296e-01,6.566346502767712590e-01,7.447972067239502225e-01,6.025662497066577306e-01,8.621502873189208493e-01,5.943576218592343530e-01,1.379980798732544089e-01,3.916226486684254993e-01,9.804393802128110735e-01,5.393524405162811730e-01
9.864575591078890149e-01,2.398573383195436448e-01,1.388194507985045512e-01,5.272303308762362750e-01,8.808262987176239678e-01,1.656556389215793346e-01,7.840743566890587823e-01,8.791360924654865183e-01,7.162926811855713227e-01,1.078476490619048739e-01
8.858068148062970826e-01,8.454605567436970226e-01,8.547189539952267934e-01,4.335533132213755247e-01,4.779802365734052705e-01,5.638632639492097143e-01,8.973489061583879156e-01,1.635601400537136374e-01,5.115111411113907325e-01,2.427622936023029754e-01
3.145732646544960875e-01,5.006172072941280637e-01,4.296840020018367068e-01,7.914619967097287212e-01,8.135078057216603709e-01,9.561104653876937309e-01,9.401903075130274567e-01,8.650904999716853006e-01,8.743135484707282856e-01,8.065908590811564638e-01
6.459309539096103059e-01,6.990072017902787538e-01,5.717738979652877696e-01,9.303077832352755205e-01,5.703456372859747603e-01,2.775423940113657673e-01,6.418452557251240753e-01,6.389659930555582346e-01,6.688482718430511786e-01,6.356931219103425512e-01
2.144294289007831755e-01,1.719958131980927896e-01,1.539379698168429067e-01,7.462799288884572890e-01,2.797611490695505743e-01,5.857594145998382684e-01,8.203391242737779754e-01,7.580884552886617556e-01,7.136619978783517171e-01,7.195468757530542048e-01
4.879017827423151044e-01,1.884869452506751641e-01,5.074914339463391100e-01,1.846536353106510153e-01,4.953841967311105043e-01,7.201296076217027498e-01,3.915597455970284968e-01,1.944320609081073292e-01,4.486487282983923630e-01,8.846541948049587711e-01
2.673050679892218229e-01,9.108223641085273492e-01,7.528525973465549637e-01,7.115758436306467427e-01,1.272687571727494360e-01,7.433032825140691857e-01,8.068641402855555311e-01,2.705331626045243687e-01,8.199842566846304859e-01,1.396011553346935830e-01
1.349611591245488684e-01,7.838717130043113546e-01,5.322726973540315987e-01,7.251440666565045490e-01,3.623657899470823507e-01,9.917446926049917622e-01,7.565865278832819563e-01,1.792169616540887356e-01,7.663265819481378527e-01,1.091667679231834026e-01
9.202884557935673282e-01,4.434265478585082687e-01,9.246075346570805653e-01,3.721270078580606877e-01,3.097285110001473107e-01,9.749898136505787960e-01,9.852802797958993830e-01,7.548763992478305651e-01,4.742124664693488367e-01,4.301916723303291779e-01
1.146552928162277579e-01,8.820395590525461627e-01,6.052975652024633613e-01,1.686201572419511741e-01,3.793205474971049762e-01,5.243500369617315471e-01,7.504084092358273006e-01,3.523703907881806097e-01,3.422509697911867987e-01,5.271414753688783428e-01
8.263949602018125784e-01,4.403554415525126053e-01,2.565539639453021659e-01,3.451337529635168377e-01,2.094925207327043293e-01,9.136263513220466148e-01,9.345621057528616937e-01,3.357412972788162420e-01,1.857048373960307752e-01,3.323379409842583954e-01
7.041690442277016571e-01,1.400163849826096540e-01,7.862857128919842342e-01,7.538778847456556464e-01,2.173043993694337428e-01,5.823816200053961722e-01,7.206875138834275552e-01,8.655503720885441288e-01,3.381223097250843357e-01,3.656424330359737684e-01
7.989378296675806457e-01,7.058857436568183319e-01,1.571926807695176731e-01,8.507122323272811037e-01,6.836884902481982218e-01,5.954780164794342134e-01,3.382327092402321878e-01,8.930812968242943795e-01,5.926964209670199102e-01,7.667951753418418281e-01
8.549252698845681842e-01,9.795354537350001722e-01,2.353193325857427520e-01,2.334651726772838942e-01,2.807230086787775303e-01,4.605603570652684886e-01,9.246263478665646129e-01,4.109821771732654616e-01,3.679446458091889527e-01,3.403442120771750234e-01
8.524545206981632983e-01,9.310665414951311281e-01,7.362029025742963251e-01,3.903532207104252749e-01,8.860824278451695513e-01,6.376279084095020089e-01,1.115179366245000053e-01,2.427648150302452179e-01,7.403403490389985908e-01,4.828837475617425712e-01
1.302225208340004325e-01,1.991007348072491301e-01,7.740153057458926122e-01,2.612715802890457351e-01,8.946720955468879799e-01,4.793194030075891288e-01,5.957628395895439022e-01,8.841770136771581745e-01,4.326256250677429915e-01,7.049638519033504247e-01
2.787439899113585695e-01,8.595244859029526063e-01,7.004790623292689311e-01,8.515842685486236796e-01,2.786964471029139134e-01,4.349079879052861197e-01,4.066392402619352087e-01,7.714725647683129406e-01,1.043174014405520156e-01,2.334294212257166656e-01
3.752148920355677375e-01,7.874677564185429413e-01,1.699417519557777645e-01,4.824420343689145851e-01,1.235486781769679770e-01,3.606407303188111646e-01,7.817953793958876130e-01,8.778623296650327479e-01,3.990902776052245859e-01,4.150732121432034738e-01
2.481801499747189332e-01,7.238149969084154423e-01,2.417732821439079194e-01,2.699058121154584988e-01,6.137079367148892128e-01,4.939020610017732515e-01,3.980900935612340930e-01,4.656503266319401146e-01,1.671078481975535601e-01,2.159617999995551707e-01
8.008240757343638716e-01,4.783493950296077712e-01,4.181155687964906442e-01,9.109666059582205433e-01,1.479706764753814796e-01,9.869211591848008336e-01,4.283240184038801801e-01,3.707809864128728261e-01,7.043699576341623247e-01,1.659883846433570509e-01
3.110740086669505078e-01,3.253646784021478333e-01,4.618022435076009069e-01,4.422750677516086304e-01,4.368592813695107990e-01,2.936133434604594195e-01,2.590152626290651572e-01,3.024408513507041985e-01,6.073407212089459994e-01,4.672862310945882780e-01
2.606051114201874408e-01,1.627113331747375990e-01,1.412665471484210455e-01,5.256641755830684382e-01,7.955361044743990417e-01,8.254731708265100609e-01,2.647979745154974696e-01,6.180314014466276040e-01,5.644263275769454413e-01,8.842808659352762168e-01
2.978391818561507143e-01,7.945660142542702031e-01,6.325270438882359958e-01,6.305230311125875620e-01,4.773425679618474304e-01,1.907123307107687626e-01,2.973887472033662771e-01,5.329412953338904524e-01,6.837374256833638198e-01,1.091029882490513053e-01
5.226528092160523942e-01,2.168181908653069312e-01,2.149818152313629216e-01,4.028399875145133313e-01,7.150162014471390659e-01,2.665666766640235052e-01,6.147625994756785728e-01,9.701242806749926784e-01,1.999796799971800265e-01,2.447664583889199164e-01
7.063438135465019974e-01,5.977743987897350397e-01,8.960378706425532469e-01,8.408759118532658228e-01,5.269513860990248100e-01,4.459314711278183352e-01,2.944773458030086055e-01,4.538406524270704456e-01,3.071580223172561408e-01,8.117463357467591401e-01
5.623725155491510197e-01,5.400609939957216055e-01,3.111558530576636894e-01,2.850804038558501508e-01,5.124758256103538745e-01,7.951169064907399608e-01,8.533676187883242337e-01,8.247510238125497217e-01,5.062858426212206719e-01,2.086585216470960014e-01
1.211084792967135476e-01,5.723770777142809241e-01,2.444795165021147465e-01,7.270279398998844567e-01,8.557401362281092938e-01,3.766266784257330524e-01,8.438616716375521021e-01,8.788322322713489898e-01,8.238746705453916519e-01,7.993205950077899580e-01
4.163543776725329160e-01,8.402049842449178518e-01,2.339914462895406055e-01,4.953792136759828657e-01,3.950733671151821502e-01,3.823528168764793733e-01,7.037101220946770930e-01,1.610224483983604127e-01,8.253038688160867498e-01,7.815553873263997309e-01
8.944537315643097397e-01,3.615845834609464071e-01,2.651401432097187372e-01,9.538702195360423408e-01,6.170489395733593785e-01,7.501343210579953791e-01,1.586890076956292694e-01,6.950431955444192900e-01,9.639453802540016714e-01,3.773315421500703648e-01
7.725695305810774682e-01,1.594049945857681228e-01,5.591198128155661085e-01,3.103449254381989153e-01,7.033919496190681464e-01,3.511746891774659152e-01,2.231191223594621020e-01,9.419622951436336100e-01,9.111853677503122251e-01,5.460904792159487764e-01
2.292126424187747868e-01,9.351982052768019749e-01,8.361310002917722306e-01,6.001399663109709959e-01,1.306484270608321840e-01,6.502603265490414230e-01,1.326189764571049368e-01,3.788709253115182807e-01,9.473750380173507901e-01,9.889212101003351796e-01
2.625893156920106608e-01,1.385236940261238281e-01,6.056616521470515879e-01,3.363096086167068899e-01,6.606456043731079308e-01,3.548062015756217047e-01,5.814766804166866532e-01,9.197474588593249623e-01,8.469911777937130237e-01,3.894861436128840282e-01
8.437739904937442414e-01,2.891693925028903656e-01,4.602859981340585716e-01,8.330860032772215984e-01,6.493757497012212498e-01,7.550592819681289924e-01,1.098447192884527968e-01,3.215606523823646978e-01,9.164112519260219081e-01,7.760905329596173852e-01
3.322032709297197406e-01,5.871409930326410009e-01,6.007881409509318038e-01,4.985718064058792254e-01,2.584166398895444416e-01,2.814003548012865008e-01,1.108323868090330955e-01,7.312689687968771945e-01,2.894995597066651882e-01,4.019226643140529909e-01
5.714408752780013590e-01,7.249943965428395920e-01,9.491107093436730313e-01,9.706792295176813745e-01,2.373417997725169593e-01,4.264996967541523354e-01,1.074648544434121944e-01,6.916121620656330293e-01,5.547874537353434388e-01,4.272472144860581245e-01
2.556139690130985742e-01,3.888291182102419086e-01,3.478649689864579120e-01,6.532446925430116513e-01,6.850936058053493927e-01,1.893661786843220951e-01,6.455689939884736717e-01,1.213592672232752939e-01,1.010884734090931741e-01,8.765560091896978934e-01
7.782655511933174175e-01,3.427506129489382158e-01,5.337128719548183131e-01,6.759032318330699951e-01,5.025038705032498498e-01,4.335430520332129722e-01,1.756159094159564504e-01,2.884004753991506464e-01,1.842907965798336600e-01,3.094646541645826310e-01
3.081816893432637317e-01,5.362324527938963081e-01,4.251379972786579198e-01,4.551515416367172828e-01,1.084518326109427666e-01,8.161988261406701861e-01,6.743811441843762244e-01,7.610821249460359983e-01,1.094339577650126349e-01,8.852728126272301212e-01
8.211453496874531188e-01,4.712742618293572217e-01,7.220717427367464580e-01,2.513174513219751938e-01,4.796732705659501605e-01,9.803741804829372297e-01,7.327376792024238306e-01,7.417169129396429250e-01,3.263601914671884208e-01,2.356173708364162345e-01
1.640420285782739074e-01,2.054445543599569546e-01,8.651359781743955812e-01,4.550266284141032957e-01,3.430688509695932198e-01,2.750076350594080066e-01,7.727318559657497810e-01,2.949029470924200425e-01,9.601510421588541622e-01,3.252153619993842226e-01
8.913281271945090456e-01,7.660146714634440412e-01,4.838673079396255683e-01,5.941183891929431304e-01,7.211883749910427133e-01,5.749887869435061916e-01,7.362294219944810481e-01,4.232555261800001190e-01,6.329757430613538460e-01,4.457565355268964802e-01
8.776575073007669703e-01,6.645825181611917376e-01,3.817064508809498991e-01,3.937025205727410770e-01,4.692613181727017246e-01,4.190732016412764827e-01,8.084998617433778456e-01,6.848052567482768582e-01,4.879250031662585307e-01,2.269217918844440574e-01
3.867085746468326146e-01,3.613861653295272203e-01,7.451753181914486657e-01,3.117122810268010968e-01,5.094105817302989614e-01,3.615404694490914062e-01,8.476961669983844594e-01,2.758248826218930860e-01,4.196847860514817397e-01,7.850240029264488051e-01
5.394152888700290971e-01,8.254744564516142136e-01,2.885375944438687279e-01,1.499608452162926042e-01,4.582869627446112815e-01,4.809935778944484097e-01,9.871787925018630228e-01,8.068821330583763052e-01,2.840842096624248692e-01,4.410462307661839887e-01
6.350515774818371595e-01,2.665711726912801116e-01,5.648477054390466101e-01,8.496949677736529427e-01,2.687284956722131302e-01,8.775571056100752720e-01,2.806398378533481730e-01,8.264333791806971474e-01,8.193946030261357594e-01,6.885481052654539580e-01
1.046413243335416327e-01,5.720879330064656543e-01,8.745465054395314963e-01,1.552213702243041282e-01,6.804173058756456394e-01,7.341909296474167235e-01,7.447015559219831715e-01,8.698197629163894051e-01,2.186342649548433104e-01,9.553451063344472471e-01
8.801597525324388327e-01,2.447634774407011493e-01,7.628024409461736655e-01,9.271585382967839628e-01,7.741332040773331036e-01,8.781733624267953342e-01,5.155102748211692898e-01,1.379498760560741721e-01,7.060066284904035205e-01,6.514318325516026409e-01
4.704671986993113064e-01,6.214042001390709391e-01,6.490208240649341098e-01,7.828738407236781605e-01,8.126624680070063667e-01,4.316809477043690446e-01,9.495510149421306778e-01,2.431121072125217164e-01,4.153950024029644528e-01,2.706606198140644182e-01
4.088163228873171740e-01,1.560302463189382205e-01,1.989981163068981207e-01,5.921187779239160953e-01,9.008259773586216879e-01,9.834160788560857291e-01,6.531930239624474943e-01,4.363804308228597106e-01,5.766197134406120250e-01,6.830377544848447169e-01
1.758412892522734639e-01,4.766961841290425217e-01,3.559023001516251061e-01,1.539900058493834933e-01,9.107221670609970676e-01,5.678299549389725920e-01,9.047763544722154938e-01,2.144217622429910597e-01,1.385953877710924820e-01,8.981949252497842817e-01
1.077205654486463604e-01,8.211877832858287540e-01,6.594469973020945508e-01,8.253233441640966950e-01,1.455475516837252403e-01,3.132548069422845249e-01,9.284104397514624241e-01,1.939880278889047627e-01,9.716980847017399059e-01,2.674438682957790414e-01
3.457731062223828866e-01,3.504597353761986223e-01,4.016667331547061348e-01,1.661825404616518453e-01,9.738422125424358589e-01,2.025692917139322591e-01,5.923883487383936330e-01,6.169949749459411326e-01,4.714174830182056297e-01,2.323402395625149830e-01
5.215238322943701599e-01,2.595666858429105384e-01,2.412184919438015995e-01,7.878481199800329016e-01,8.452400215413541362e-01,9.477886942800074488e-01,3.678393593472130130e-01,1.807392431910790631e-01,3.115315202159751884e-01,9.388881615517004064e-01
5.963924812696275168e-01,2.305684201687896728e-01,1.199888638267882918e-01,3.635193214602931433e-01,4.055814901549109619e-01,1.390707777640077525e-01,4.512188547552662410e-01,1.820132471182947242e-01,5.078065182962006041e-01,7.093885098571548475e-01
1.494600997838845258e-01,2.767955822956039702e-01,3.916443332390855403e-01,5.192878281963844156e-01,9.050054506017904954e-01,2.815570958536666168e-01,1.931099377878807422e-01,1.463183092266221175e-01,7.034619495442754333e-01,7.224427739634360357e-01
9.387474981562268228e-01,9.503100338826728777e-01,2.663826856610047589e-01,4.225162425283376377e-01,5.921507551084517207e-01,2.776053691948493496e-01,7.049330902992750891e-01,3.569411890107295204e-01,1.041145357383633507e-01,3.662951206140135918e-01
5.671835299982940226e-01,3.882452555126407745e-01,5.997123980348668670e-01,5.094344957663681228e-01,8.927701959755329764e-01,8.115444613446604061e-01,9.002579226421139058e-01,2.593978713180965512e-01,1.899950217918298101e-01,9.745882621074850594e-01
5.683788185969482765e-01,9.201174893829583423e-01,8.468769317346210856e-01,3.557424837050102151e-01,5.536253072481238657e-01,5.671842090422443139e-01,3.665995004656556477e-01,6.250352423982749039e-01,7.668123969360017833e-01,2.520646797573427023e-01
1.176940370813184394e-01,8.812698939403164067e-01,5.458816409962801153e-01,2.512343741385677509e-01,6.316024363243338824e-01,8.487913864432745648e-01,2.509593958040449158e-01,2.727761435744227581e-01,6.692066778517914427e-01,5.132528198223597071e-01
1.917288593746912517e-01,6.533205063738417584e-01,2.820486118254511010e-01,3.075955348395049693e-01,5.195217341771670716e-01,2.762503992237499428e-01,3.492235771465451166e-01,3.069336012678430259e-01,2.777629778491065293e-01,2.163672829274947695e-01
4.653580168745546364e-01,3.329195375138468971e-01,1.030207284531441808e-01,5.828170098623354223e-01,9.436800832924286953e-01,9.459321161472675765e-01,7.736744101151528108e-01,5.969447802775316170e-01,9.724653114196692982e-01,5.325937402327323156e-01
6.970951710213174612e-01,7.757610863381587674e-01,2.785750103332482186e-01,7.680389797194541179e-01,4.321638035442000314e-01,1.201336927762723800e-01,2.825719020826385486e-01,1.350314398641425384e-01,5.043003795921283672e-01,9.860762574867373287e-01
8.428071980683343734e-01,6.210804382142045554e-01,3.681886602303766076e-01,5.719518757222346039e-01,9.927246154608456719e-01,5.344951340910480964e-01,4.860406438328503387e-01,9.123657480480993343e-01,7.798200429747952356e-01,3.494713811912225077e-01
7.087792851981205011e-01,5.291881628147822036e-01,8.355640082085670217e-01,2.069788250467246293e-01,5.933071206561689737e-01,6.629697873789481832e-01,4.698831030896222227e-01,8.908489911294696917e-01,5.895508412390817465e-01,1.279265616936552663e-01
4.196841949740148792e-01,7.350313211391181767e-01,2.749884277087136231e-01,9.339192292919241689e-01,4.034210993227397846e-01,8.495993554328912234e-01,3.487409479181554084e-01,6.696985703928732825e-01,7.707790755027331686e-01,7.810577009162232853e-01
2.686258264833659148e-01,7.152402088381402123e-01,9.812871260198571255e-01,7.866915192507322185e-01,1.300219863011298493e-01,5.373217114011150652e-01,2.757875084938257726e-01,7.483225121469928576e-01,2.137574707810174779e-01,9.456743191428043094e-01
2.953387894706578365e-01,4.786325441403168623e-01,3.855925142518331072e-01,6.378593637812641770e-01,1.291531951271096823e-01,6.127980687600510512e-01,6.905531006296944385e-01,6.136935204810375355e-01,3.227688200794946449e-01,1.948872807492639525e-01
8.385796904471003455e-01,1.486722652456695659e-01,1.674447512355374812e-01,2.561350022584504837e-01,9.578979587202286483e-01,9.796127731350603440e-01,3.296807717840777863e-01,6.072000601003284537e-01,6.731158001633655852e-01,8.814752947452590970e-01
5.395918509605659441e-01,2.626715808085220982e-01,8.074386973900053999e-01,1.147523974387083118e-01,5.421874268627449034e-01,5.040199905515811984e-01,8.839024719986574574e-01,1.992015223019347470e-01,6.493217206249491946e-01,9.243070309130870799e-01
