7.889543950862893951e-01,9.415948844705402943e-01,6.733881175468915403e-01
9.620212771405521890e-01,2.719261521352050459e-01,6.081136208818130884e-01
7.177476856294716656e-01,7.437294230313539201e-01,7.808322071285642707e-01
3.993650196812876252e-01,8.937280406782289743e-01,2.183456966029797275e-01
3.507090943857155141e-01,5.217021037286047047e-01,6.330271188130296434e-01
3.663097123906164931e-01,9.174343604363119908e-01,5.069938387359366194e-01
1.908059026676733050e-01,8.373155479289415837e-01,9.689732325057870410e-01
4.118270145035082264e-01,5.990712910186506424e-01,6.247485324520544170e-01
8.217008758284164438e-01,2.366521682874733468e-01,8.570417501875214894e-01
7.497884657317241963e-01,1.317562535964309223e-01,6.107537405092169358e-01
1.258291939959552130e-01,5.470863549961745287e-01,6.397857566615198222e-01
6.714657739682535764e-01,9.341927879541521706e-01,3.673923523864101037e-01
8.601868881997423166e-01,5.069473901777650227e-01,7.004294454141666293e-01
8.272474193550146682e-01,7.517753767963919476e-01,8.160469425479229821e-01
6.725591993011007519e-01,8.210913707294774655e-01,9.183952124073271328e-01
9.138076404798255448e-01,3.950086867636811161e-01,9.745750842827122229e-01
1.578590776806439999e-01,6.656142933162807473e-01,5.468221277595803897e-01
3.052470005166027511e-01,5.793717581032390429e-01,1.641288566704735830e-01
5.997854206135537769e-01,8.670358827271188451e-01,2.273952384809683203e-01
3.951406222751188690e-01,6.689714525675616308e-01,4.238938892984180917e-01
4.721294574490384477e-01,4.030560941148263465e-01,5.329023545472676426e-01
4.355621306836993112e-01,2.300874838379207143e-01,2.789311697812335566e-01
1.724893200476620980e-01,5.206170112998446120e-01,8.610646841680461572e-01
1.818354236017098169e-01,6.930415962977981570e-01,4.779828305255576226e-01
8.837881663876583360e-01,4.270481606752727921e-01,7.249272712337148095e-01
4.599678157406419388e-01,5.889265845346862704e-01,7.979986315845083444e-01
9.712064678846993315e-01,2.224899026574934657e-01,5.768311988265458767e-01
2.199754313012098617e-01,1.284369472194610839e-01,7.738925849574033178e-01
9.846265836230160273e-01,6.361449684534453697e-01,1.652853981168266040e-01
1.558970286281506912e-01,3.835685529318836884e-01,4.431518347310861028e-01
1.042880878923558990e-01,8.589888081098416839e-01,5.222165765268794724e-01
9.965927598688782973e-01,8.958356312700896940e-01,5.507619047374968657e-01
6.647557821633253150e-01,3.833591903535070178e-01,3.734701982854520819e-01
2.177626334862585167e-01,5.910842976380954461e-01,1.733508886754080436e-01
5.024999336033167951e-01,3.898786539436880916e-01,8.116644391522445101e-01
4.431984209695945531e-01,9.114778266844264509e-01,2.711183992323825120e-01
9.373662658154550131e-01,6.338769700710787935e-01,2.083795860052463089e-01
5.521046617238294374e-01,3.414132354591021823e-01,7.744230118531558738e-01
6.865708912488247551e-01,1.567573759081615503e-01,4.760657256880738153e-01
8.977462113560591428e-01,4.669115658751300524e-01,7.690580488366233203e-01
2.019189519247946707e-01,8.797539943110540550e-01,5.518823191155372010e-01
9.532981602393431064e-01,5.839707897372845569e-01,7.924714427277410600e-01
9.750930901134207129e-01,7.559910192502251602e-01,6.194149430999097428e-01
4.300673094409572794e-01,1.385843692725046150e-01,4.894711807445609741e-01
4.710665745870527554e-01,8.404753936898682332e-01,2.702987146173320698e-01
7.681886761308706069e-01,1.335955953599809731e-01,8.975509497787824698e-01
7.012305746031120002e-01,4.802120547961628572e-01,3.389327213660911498e-01
2.659973285685058308e-01,6.271969880669602260e-01,4.691851743755260928e-01
7.751718479679460261e-01,9.282013245291897974e-01,3.673549477859500145e-01
6.846491614455594288e-01,4.810112123615775115e-01,1.448009171654223992e-01
6.561142986024315338e-01,4.270982446546032207e-01,1.137576210571275281e-01
5.279627436637662763e-01,1.838755267117543890e-01,6.665350722998080180e-01
5.715438201684158726e-01,5.476125593875300623e-01,9.414799111551658273e-01
8.922814239254744928e-01,7.432354115345608525e-01,6.195082329884931127e-01
3.264196577462377125e-01,1.067078078500718896e-01,2.069305792467011074e-01
3.885188220367049028e-01,2.768705925579171834e-01,6.126587800314480248e-01
5.806539801377197385e-01,4.510610079779580062e-01,8.199618026088538736e-01
7.567535502141797821e-01,7.193599559539438637e-01,5.518773231762739151e-01
1.397720893708009615e-01,4.854781883450040580e-01,5.496816610522820001e-01
5.035509221318432704e-01,1.043294904293961128e-01,6.876228599592240087e-01
3.316725478537198568e-01,1.407283445101872588e-01,5.532148023019290983e-01
9.283971144733096370e-01,1.266679132298766663e-01,1.126925795080279818e-01
6.290069703329354001e-01,5.885551137390637733e-01,1.139109390072925998e-01
1.930266072148200118e-01,8.528871743116528403e-01,5.068564125080182725e-01
2.123496066810889316e-01,2.406071042072894794e-01,6.498207241398888945e-01
3.954945295615561185e-01,1.225448880043223110e-01,6.722020184028983936e-01
1.293559685792547986e-01,1.993693931553035537e-01,2.430558063478898134e-01
2.287600859936052833e-01,7.855601802849518922e-01,1.843513023848375176e-01
2.336590907405254602e-01,5.022979583032888273e-01,2.259334073517615671e-01
7.722447298089492040e-01,5.390820273952784403e-01,8.917128761510884072e-01
1.339439084242289857e-01,8.693049365089258185e-01,2.379149529404130936e-01
9.327588174871516147e-01,3.934508413449271935e-01,5.597652122131233643e-01
1.211320839640470243e-01,7.560732962702230164e-01,2.922089321276448715e-01
9.248813070836267025e-01,6.955845807584809526e-01,3.549466901611287306e-01
3.345446757539356497e-01,2.528389390849443141e-01,8.213874566141965428e-01
4.945785000494712369e-01,3.492670384948072249e-01,9.572837269475836797e-01
8.221038096050869992e-01,6.278367050515768488e-01,8.223920051315011248e-01
2.082427871073927184e-01,7.049479000128293649e-01,3.920273012126575529e-01
7.187235276508515680e-01,9.652598385975788009e-01,8.022096511837368826e-01
6.088773493033594608e-01,7.707977830087702209e-01,5.214533624297567060e-01
3.592450383614276821e-01,1.506718758398865599e-01,7.108569940910143270e-01
2.283482168068927398e-01,5.149538054003808263e-01,7.062671283800699973e-01
9.057269773270820723e-01,6.495176473229801184e-01,2.973825400412931086e-01
5.298871524757607920e-01,7.022163542240404954e-01,2.773169476145085355e-01
7.569671721066744130e-01,7.842132383252229388e-01,5.691067331047838795e-01
8.741898165169506019e-01,3.037167911100668860e-01,5.841371770202518077e-01
9.035109080362009326e-01,7.323249927049518826e-01,8.256047510221916630e-01
2.997015502500051110e-01,6.150519690772578985e-01,3.915727807907678493e-01
6.932441634726398405e-01,5.714492956176406846e-01,6.630205428329699613e-01
6.555342017618172035e-01,7.632158364867667188e-01,8.191107053636894619e-01
1.565351045794427243e-01,9.531326401291578820e-01,4.658356055951995423e-01
2.531152764088469564e-01,9.292589686464890475e-01,8.052321843624219433e-01
4.778486166770803956e-01,6.392663571332211081e-01,3.030755635350748656e-01
4.713517864975637628e-01,4.608508157999479660e-01,7.786002588096433419e-01
4.884900565001932260e-01,7.787681063650581104e-01,8.104368029745068203e-01
4.469970330681836690e-01,4.962793751300150769e-01,5.683016111856269426e-01
1.029858170184419774e-01,2.750904423724606640e-01,8.613618371423654718e-01
7.847779999776477444e-01,1.691721288414427260e-01,6.719199234747287308e-01
1.190797407199530034e-01,5.808165645505417585e-01,2.456599700587676349e-01
8.681457177882186960e-01,6.533078967980813223e-01,1.577833719946463986e-01
6.769705456103414232e-01,9.030852121457993986e-01,7.604308472364360583e-01
2.036340292002822017e-01,6.984781383894140827e-01,6.496136147272612016e-01
6.679422092209693629e-01,8.156295418119975382e-01,3.738845628034329627e-01
4.208363751456716817e-01,2.818445149929711402e-01,5.116475478304344238e-01
4.685209431150985093e-01,1.754475658785369929e-01,3.182396100338225065e-01
2.080091798430025174e-01,5.989214326130195554e-01,2.685603142671943444e-01
3.932319356018750822e-01,8.355189993306235685e-01,6.146757194821421688e-01
5.675921743128395924e-01,9.501812058294495378e-01,4.938403549021427863e-01
8.953304657221151652e-01,6.200562268826443901e-01,4.648312752250839952e-01
4.115369641573529691e-01,9.129898926740286358e-01,6.087050587931945866e-01
3.267298031806247782e-01,5.676592961744848509e-01,3.248787217062891752e-01
3.167536447766431951e-01,2.163767650468952364e-01,7.202489797628919277e-01
8.088740011996269352e-01,4.048393089809744771e-01,4.687724619629327627e-01
8.123779114413181013e-01,1.160155116039304629e-01,4.046696127360241424e-01
3.814472808942462878e-01,5.909713982331208371e-01,9.068885902528360798e-01
1.395849179223882797e-01,8.593109542171006865e-01,6.031621474841594166e-01
6.274884890608601884e-01,9.583733210153434490e-01,2.145857585955579516e-01
3.507009244147447080e-01,3.081211646267292825e-01,5.224036173016933793e-01
6.216274641757899566e-01,7.536161402789738339e-01,1.477811043793437473e-01
4.838379496802650559e-01,9.320723214965352943e-01,5.170964379693471225e-01
8.367610140677905761e-01,2.017645100588206231e-01,3.613286021583798080e-01
7.625891134294828788e-01,6.601075459144072344e-01,4.999047177526879104e-01
7.027843925816473769e-01,7.939937246516608482e-01,9.079158995501253049e-01
4.967245372722474128e-01,6.780828591172257669e-01,4.427786489530139424e-01
9.345284532649954512e-01,5.326585768108239582e-01,4.694974532522440125e-01
9.451405608936479519e-01,1.019730269209898621e-01,3.988374572088340120e-01
8.545182174212799797e-01,5.061132790978717377e-01,4.132822537040056754e-01
6.286857409930322049e-01,4.640774600481583634e-01,3.964594519559218044e-01
3.398176757781467550e-01,3.816952496656190186e-01,9.318073812529633626e-01
9.642510119969548432e-01,1.890205580843342670e-01,7.624457671372253387e-01
6.922037802439491294e-01,6.677447692022936421e-01,1.295827879667564020e-01
3.464610848470064952e-01,7.713731616219454690e-01,5.462831797364511299e-01
1.217214381415723384e-01,5.739677936692357818e-01,8.632065857293325095e-01
8.902163485758735062e-01,9.085045851718550614e-01,5.745934089129649536e-01
5.208905631733126151e-01,3.205226031015808164e-01,8.798266358528048503e-01
8.199162049913482075e-01,8.771806970936479875e-01,3.032588880907158280e-01
1.884525345055041157e-01,7.286843261933239058e-01,9.218429628792425001e-01
9.247078270553045209e-01,5.755552474107319405e-01,6.777973231346501315e-01
2.008382921536769339e-01,3.479555742959560272e-01,5.840604783853259319e-01
8.928772420161534829e-01,5.358861931220887387e-01,6.335648561913227450e-01
1.508092978815793739e-01,9.685022887563936589e-01,5.436326757522479403e-01
2.446279150593430596e-01,4.053073953215963754e-01,5.619690634672616092e-01
2.248371658752689461e-01,2.768596921569505542e-01,9.241727063964682021e-01
8.852356075941747449e-01,2.103163091286195663e-01,3.512090550510300613e-01
6.770088977476912406e-01,3.455387384542789597e-01,1.011614101735640453e-01
7.280246817408839721e-01,2.744384027947013305e-01,3.965117881995927629e-01
3.594332430027296632e-01,2.388642922398613311e-01,2.232858403121174007e-01
2.337787342668052604e-01,9.718525477164763338e-01,7.560158341960112605e-01
9.457359270405746310e-01,6.126971593761126877e-01,3.978315238912663587e-01
2.481432135771327319e-01,5.348787908343259900e-01,5.437775499633618059e-01
8.001522524556733407e-01,5.755915588329680865e-01,2.762304425386443163e-01
8.339913561866121317e-01,2.344921739387632598e-01,5.776155161240972280e-01
1.392035395137304066e-01,4.326788646577789943e-01,7.057193935625943881e-01
2.256739478089610229e-01,5.728810203261222034e-01,5.857861150942231809e-01
9.184762013531819758e-01,5.202145721475951445e-01,1.711801405323095937e-01
2.320230224193022550e-01,3.483947951718188718e-01,8.187327411296527746e-01
3.297924543503608641e-01,6.485092313070126568e-01,1.708795314633322349e-01
2.814721584599638171e-01,6.568101898396291327e-01,1.881595554850094831e-01
7.431559405443386446e-01,5.040602290567371968e-01,3.514110787185373841e-01
8.866011913707531056e-01,7.054820270341256583e-01,1.582963707965542310e-01
7.033517183101050119e-01,2.786808376621403571e-01,9.289371692877411713e-01
2.387385087364441993e-01,6.549906722283086458e-01,3.182193935534033402e-01
9.479977365184588667e-01,3.924144389297541946e-01,6.304593858217775182e-01
2.166266573606678569e-01,5.313610338697959401e-01,6.476619663597685816e-01
7.937873582696710617e-01,6.015619732314975154e-01,7.332023227532424858e-01
8.734031869902438849e-01,3.689244252205813313e-01,4.062137712067743767e-01
1.270919413851985813e-01,5.990279572971461963e-01,9.744449396329900592e-01
7.618867621921558975e-01,9.933124052849721108e-01,5.088680006303675230e-01
7.729444584452164202e-01,2.454208330568861396e-01,4.798574786489604449e-01
6.794362353170007029e-01,5.055258708501124687e-01,1.269625148273939019e-01
3.849197542302113528e-01,7.083455972704028047e-01,4.556798685275463834e-01
5.036255028478938689e-01,8.705709723027952318e-01,3.424235937837356025e-01
6.541188581806802738e-01,8.610968145168331755e-01,8.262673136952113362e-01
3.155485069356496752e-01,1.464133289292686158e-01,3.494812097501638348e-01
2.584256343815976020e-01,1.246537546808299118e-01,3.736468810304891530e-01
5.687601914505766576e-01,6.852042630226925501e-01,4.401775998427510106e-01
2.898380474959142417e-01,6.244287788522526750e-01,7.762281967079739387e-01
7.231935715361832440e-01,8.722205461673309124e-01,3.409467610459185893e-01
5.566147546302419036e-01,5.410179080782815397e-01,3.908382668137088678e-01
7.208038394536698812e-01,2.219435246014411500e-01,8.265361643451699658e-01
1.349149387771416408e-01,4.503475587893702170e-01,6.482918119656136957e-01
4.820085090805024119e-01,6.895597221099267760e-01,1.346347686322988402e-01
8.807758620384645853e-01,1.712778243390158106e-01,3.600018243041955279e-01
3.655049323985669618e-01,1.117911329961356198e-01,1.863085710344270784e-01
8.669878363572610658e-01,7.987967142570248091e-01,7.647899896333979486e-01
7.202961216495762375e-01,1.672403029925059736e-01,3.688317563979101044e-01
1.062889248163799844e-01,1.543882103150321372e-01,1.343636786347586209e-01
2.797383740040899625e-01,1.517700964799780228e-01,1.153348102773561756e-01
3.209214227996223801e-01,8.184489078342189750e-01,1.514610301929252834e-01
9.857614821443110298e-01,6.907540715135940257e-01,8.795576009470443823e-01
6.933594528710852467e-01,7.986000260709591458e-01,3.704414338553855268e-01
3.320166550074890588e-01,6.976987020810656581e-01,6.073988131199068441e-01
5.546611491569463093e-01,2.594122273970750903e-01,3.076484580325348217e-01
5.943849299766469363e-01,4.689297998062048611e-01,9.656104256091663229e-01
5.972308337290554991e-01,4.889392363291643617e-01,9.553761668026229392e-01
1.822015720700969899e-01,3.442448531461964056e-01,4.110239672983569958e-01
8.683193478031090429e-01,7.900168761936028350e-01,3.743614718445821277e-01
8.858129435875657931e-01,1.569670192898602323e-01,5.443552652333775166e-01
6.887018604628953877e-01,3.806291011007157943e-01,1.623956787518858746e-01
3.313175430812334010e-01,5.353804046846224463e-01,3.865086032993644283e-01
4.739228088914788084e-01,1.838498059367405235e-01,1.131854984316992691e-01
8.903540948626273988e-01,1.707564250567709663e-01,3.636608232851006872e-01
6.975148297868085656e-01,8.600079300730819609e-01,3.888741127494482197e-01
6.866405255107372874e-01,5.249906815517263459e-01,1.460083978186497433e-01
4.673103882833867240e-01,1.265920085093056036e-01,9.673422215707335736e-01
7.857925084434841390e-01,4.053156222951294074e-01,3.112952361733877793e-01
4.601601770356720800e-01,3.847540834925007314e-01,4.338191180133019187e-01
9.268250491994297624e-01,4.640412181779880463e-01,7.671040163940163747e-01
2.474997784058013128e-01,5.934287047064791265e-01,5.433018737558074074e-01
6.306504424120772390e-01,7.133411376957412564e-01,8.776566993693225571e-01
3.102432912327632297e-01,4.446919778083659458e-01,1.525571052528600091e-01
6.631682592553775901e-01,9.411687500430179210e-01,4.576699850431436567e-01
9.767123549287115569e-01,6.396015825982517278e-01,2.924015065940066549e-01
5.769946828709644482e-01,6.753112102113604243e-01,6.990914290895775540e-01
6.740295278936809797e-01,2.715318254661181485e-01,2.878888861814514200e-01
3.178074183715651202e-01,7.595581101985923178e-01,5.499198502727323801e-01
7.041217408769463448e-01,8.200738855170438546e-01,6.078812362306540429e-01
5.233630307493680744e-01,4.626232268255042190e-01,5.825810791151404544e-01
2.354801030939915885e-01,8.078653460256564056e-01,9.216552041896379777e-01
8.313861282216603588e-01,8.407051404011611773e-01,8.466342217780444823e-01
2.584078583274002638e-01,9.956604026026022458e-01,6.912936865771510675e-01
4.791177172473484180e-01,8.988944994135339428e-01,6.240429590053033770e-01
9.939510740014442236e-01,7.764375057880112951e-01,4.306743386761758829e-01
7.683192872857702582e-01,7.566290993721347391e-01,3.813706911407067079e-01
8.953351237119188122e-01,2.266818571076503197e-01,4.287922861741048641e-01
6.718640556853217038e-01,5.307239849053739800e-01,7.097954376098135620e-01
9.975406523426939565e-01,1.706023190190557592e-01,7.831642555513987913e-01
8.357519451758654849e-01,3.540957830823283081e-01,3.295181524802822115e-01
4.971922662652645264e-01,4.544115617782733541e-01,5.573151967654178529e-01
2.909333006118882126e-01,5.448199149227321847e-01,8.317395973952778077e-01
8.945744242894849707e-01,7.003043144203032755e-01,3.594929247438055087e-01
8.860205810415560101e-01,4.791850785866340612e-01,3.088117526809820990e-01
2.207800415352940415e-01,9.648869142800108323e-01,1.788761890463251292e-01
5.764969730995358477e-01,2.815509909982038539e-01,8.811687635916258809e-01
2.748933293142805101e-01,7.628431762624294787e-01,2.484686298987326403e-01
9.444730958016844813e-01,6.971377018680079418e-01,4.737163892486797034e-01
9.662145007227024296e-01,5.714020189917876635e-01,4.454980504734252222e-01
2.457020483124028598e-01,7.486140705034911580e-01,6.362516918976338642e-01
3.007689524742118703e-01,3.250518475886123304e-01,2.984739489088999997e-01
5.463766444577363712e-01,1.425826367356754498e-01,3.602359950972802705e-01
7.687398349824503541e-01,6.719530732517106086e-01,8.343695895162385190e-01
7.687077068093757237e-01,1.216284693235402392e-01,6.145953019435231868e-01
4.970022894777591516e-01,4.258017558130330893e-01,9.934751060837335723e-01
6.918900774578967683e-01,3.257626748648124182e-01,5.805094618058734834e-01
1.870259022503289736e-01,7.717469322551945288e-01,4.150582879020976446e-01
2.536415700001933282e-01,2.470307547824283079e-01,1.146887537601126578e-01
7.996089200228831961e-01,7.555507302149855331e-01,5.360234191890764777e-01
3.755178705846181075e-01,4.520066327770223547e-01,8.946952277068059844e-01
2.093540348932289297e-01,1.271426630203948971e-01,2.943736201045670242e-01
5.680623514898847093e-01,1.077098935367317434e-01,1.942474167071364111e-01
7.281431590270897036e-01,5.039646874405455668e-01,9.534826397785550745e-01
9.198319171357832724e-01,3.493210556123577115e-01,4.401087975082501602e-01
9.266907547617706520e-01,6.216039507343673609e-01,4.326144940343120693e-01
8.198647097807580941e-01,9.318321772729648567e-01,7.057018362098970155e-01
3.084744270659300902e-01,8.374917751899966234e-01,4.788336700256548006e-01
7.278317418343841494e-01,5.369052799054324643e-01,9.461124065607496858e-01
1.613159611934081028e-01,2.403074198001199646e-01,2.754607621670301931e-01
2.987014221626815846e-01,3.119677197600671525e-01,2.374516100593961898e-01
7.237129871556344796e-01,2.967100708784803365e-01,3.120487618208575009e-01
2.777067220974904771e-01,4.590678377252880860e-01,9.630632362975238836e-01
4.298784682346419861e-01,3.676868644047731061e-01,1.616349764582704629e-01
4.169225684453121694e-01,3.084739409874592275e-01,7.863343663220742075e-01
2.008222005265509480e-01,2.294563739454698326e-01,3.507716685931564493e-01
3.594547266258638074e-01,8.621807867755703070e-01,8.122691981446401588e-01
6.211381394958440660e-01,3.600845086735207645e-01,3.871153335552879882e-01
6.331879674484045539e-01,7.659871819959404027e-01,4.456990289687797202e-01
5.586948296556835114e-01,8.990852987603612512e-01,6.850027564202765262e-01
5.821800231608705856e-01,1.642138451344682115e-01,2.583908132330922092e-01
2.806406475090088559e-01,6.610210347192290170e-01,1.975086493442438362e-01
1.261668105328976330e-01,4.244676235589343594e-01,7.468487959917073926e-01
7.238600448169459911e-01,8.135638955472168643e-01,7.265896772000094428e-01
6.521245345898839529e-01,5.375865800467635180e-01,2.880816209326995114e-01
6.172329064946265875e-01,6.845740784154956682e-01,2.082487066503176942e-01
6.080675581074046487e-01,1.906469380658856461e-01,5.941387112260182457e-01
2.433891350149814392e-01,2.057702225965072906e-01,2.012249563213633352e-01
9.197734689260180785e-01,6.388012916769111316e-01,3.264534065184885314e-01
1.647694761119268270e-01,5.835376034840378257e-01,2.325562911896099094e-01
8.023388066801339091e-01,5.485327599019310663e-01,7.557484995369548875e-01
4.553221084745502356e-01,7.312281747617052075e-01,7.146983224850216310e-01
6.047209029830096227e-01,8.607097195089890018e-01,6.226789668621809382e-01
6.207876957612170621e-01,3.778443801644247868e-01,9.391943960788667889e-01
5.650742642716291009e-01,4.529557951036407570e-01,5.879980636661343851e-01
2.307956690210430650e-01,3.389293192448507575e-01,3.754826042018056809e-01
5.637434659451753260e-01,7.258138928542617885e-01,3.586127395571374055e-01
2.225958358026904615e-01,6.034239128360123772e-01,8.689003693133834361e-01
4.764209510251379842e-01,5.283371454006983159e-01,3.604755304794894921e-01
8.281667669534376053e-01,2.087270744583760718e-01,2.544300240266513247e-01
9.993672714335839480e-01,7.133243809671417912e-01,5.926189391428314801e-01
8.149408051980926437e-01,9.967497420662043695e-01,2.716761882987032695e-01
8.122828080612670698e-01,4.082015357661530897e-01,7.578227523476903649e-01
7.370960757037274824e-01,9.986371304748817845e-01,2.007219057130087692e-01
1.022193444838052773e-01,7.734606166520515691e-01,6.119565758369350794e-01
7.219869795415522207e-01,7.784063982941205051e-01,5.444050724431989119e-01
4.210157596301262184e-01,7.931395128940325057e-01,4.421180721141638736e-01
6.597263908423073309e-01,9.039644032041872501e-01,2.425349416520645729e-01
1.084516152457263710e-01,3.317613588844877670e-01,8.181228740375077191e-01
6.104693078043387233e-01,9.516774661059955731e-01,5.932321493126816447e-01
3.397254640138225312e-01,7.895839561178574773e-01,6.920945271377231256e-01
8.386949559254333053e-01,7.013352659574220160e-01,5.066720107602804557e-01
3.493694554404710439e-01,1.502172694809945919e-01,3.770230173432583265e-01
1.416484740407431275e-01,4.870809159514394304e-01,3.034978123383676452e-01
7.334734627542734975e-01,2.982529258227056279e-01,1.733570433343474271e-01
8.549204450148860657e-01,1.540477009745847836e-01,7.759552714024016140e-01
9.364303433372197505e-01,1.964954444290627211e-01,6.037795538195049883e-01
5.122863774252525149e-01,8.299738387832418240e-01,6.586105450264204686e-01
3.518214500446447679e-01,1.045042676211297011e-01,5.369783534215639698e-01
9.034729018657924327e-01,9.124611402735975929e-01,2.123758149025725406e-01
8.734663992413423950e-01,1.320254794479763516e-01,1.839792092851483540e-01
